Typhoid fever;Mexico
Viral gastroenteritis update;Nil
COVID-19;Italy, Bangladesh
Hantavirus infection;USA
Legionellosis;Australia
Salmonellosis;Norway
Anthrax;Switzerland
Measles;United Kingdom
Nil;Nil
Rabies;United Kingdom
Q fever;Russia
Red tide;USA
Undiagnosed deaths;Thailand
Cholera, diarrhea & dysentery;Nil
Foot & mouth disease;United Kingdom
E. coli O157;Ireland
COVID-19;Italy
Aflatoxin;Somalia
Infectious hypodermal and hematopoietic necrosis;Colombia
Avian influenza;Finland
Plague;USA
BSE;Norway
Legionellosis;Spain
Hepatitis C;Australia
Rabies;Indonesia
Nil;Nil
Exanthem;Belgium, Bosnia
MERS-CoV;South Korea, Saudi Arabia
CJD;United Kingdom
Foot & mouth disease;Palestinian Authority
Anthrax;Canada
West Nile virus;USA
Trichinellosis;Italy
Hemorrhagic fever with renal syndrome;Russia
Japanese encephalitis;Australia
Cholera, diarrhea & dysentery;Nil
Plague;Namibia
Brucellosis;China
Nipah/Hendra-like virus;Bangladesh
Foot & mouth disease;Guinea-Bissau
West Nile virus;Nil
Hantavirus;Argentina
Listeriosis;Europe, Denmark, Estonia
Undiagnosed illness;Uganda
CJD-BSE connection;United Kingdom
Dengue;Nil
Equine herpesvirus;USA
Dengue;Nil
Leptospirosis;Fiji
COVID-19;Nil
Undiagnosed hemorrhagic fever;Uganda
Malignant catarrhal fever;USA
Syphilis, gonococcal disease;USA
Anthrax;Kyrgyzstan
Avian influenza;Taiwan
Human bocavirus;Nil
White nose syndrome;USA
Coccidioidomycosis;Nil
Measles;Nil
Undiagnosed illness;India
Dengue, Dengue Hemorrhagic Fever;Nil
Measles;Nil
Undiagnosed cerebral disease, nodding disease;Uganda
COVID-19;Netherlands
Hepatitis A;USA
Ebola hemorrhagic fever;Gabon
Blast disease;Nigeria
Avian influenza;Indonesia
Salmonella infections;Australia
Ebola;Democratic Republic of the Congo
Hand, foot & mouth disease;Philippines
Foot & mouth disease;Israel
Tularemia;USA
Canine distemper;USA
MERS-CoV;Saudi Arabia, United Arab Emirates
Aedes aegypti;Israel
Bluetongue;Reunion (French Overseas Department)
Foot & mouth disease;Russia
COVID-19;Nil
African swine fever;China
Strangles;USA
Salmonellosis;USA
Anthrax;USA
Hepatitis B, Hepatitis C, HIV;USA
White nose syndrome;USA
Avian influenza;Nil
Influenza;Nil
Equine infectious anemia;USA
Zika virus;Americas
Hepatitis A;USA
Yellow fever;Democratic Republic of the Congo
Hepatitis A;USA
Classical swine fever;Russia
Influenza;Canada
Tobacco streak virus;India
Rabies;Taiwan
West Nile virus;USA
Influenza A (H1N1);Nil
Dengue, Dengue Hemorrhagic Fever;Nil
Schmallenberg virus;Italy, Luxembourg
Hepatitis A;United Kingdom
Anthrax;Argentina
Avian influenza;China
Hepatitis A;USA
White spot disease;Australia
Chronic diseases of infectious etiology;Nil
Dengue, Dengue Hemorrhagic Fever;Americas
Foot & mouth disease; United Kingdom (England)
Influenza A (H1N1); China
Rabies; Qatar, Nepal
Avian influenza; Indonesia
Grapevine B virus; Australia (Western)
Capnocytophaga canimorsus; USA (Wisconsin)
Ebola; Democratic Republic of the Congo (North Kivu)
Xylella, cherry; Spain (Balearic Islands)
Yellow fever; Republic of Congo
Hantavirus pulmonary syndrome; Canada
Ebola; Liberia
Avian influenza; Europe, Asia, Africa
Dengue/DHF; Asia
Bovine tuberculosis; USA (Michigan)
Anthracnose, pistachio; Australia (South Australia, Victoria)
Chikungunya; Malaysia
Pertussis; Australia (Victoria)
African swine fever; Latvia, Lithuania, Poland, Russia
Avian influenza, human; Nil
Eastern Equine encephalitis; USA (Michigan)
Brucellosis; Algeria (Souk Ahras)
Avian influenza; Germany (Thuringia)
Squirrel pox, red squirrel; United Kingdom (Scotland)
Viral gastroenteritis; United Kingdom (England)
Hepatitis A; Russia (Tver)
Eastern equine encephalitis; USA (Florida)
Necrotizing hepatopancreatitis; Belize (Stann Creek)
Rabies; Indonesia (East Flores)
Blight, sweet chestnut; Germany (Bavaria)
Hepatitis A; Belize
E. coli EHEC; USA (Utah, Arizona)
BSE; Netherlands
Syphilis; Australia (Queensland)
Invasive tick; USA (New Jersey)
Legionellosis; USA (Minnesota)
Chytrid fungus; Nil
Rift Valley fever; Saudi Arabia, Yemen
Anthrax; Niger (Tillabéri)
African swine fever; Moldova (Cahul)
Fish poisoning; Mozambique
Anthrax; Bangladesh
Migratory bird die-off; USA (Illinois)
Measles; Russia (Amur), China
E. coli; Japan, USA
Enterovirus 71; Taiwan
Coronaviridae; Netherlands
Foot & mouth disease; South Africa (Northern Province)
Anthrax; Indonesia (Southeast Sulawesi)
Hantavirus; Canada (Alberta)
Avian influenza, human; Egypt
Nil;Rwanda, Burundi
Tularemia;USA
Measles;UK
Avian influenza;Trinidad and Tobago
Anthrax;Argentina
Ebola;Democratic Republic of the Congo
Equine herpesvirus;Australia
Tomato spotted wilt tospovirus;Iran
Meningococcal disease;Sudan
Psittacosis;Argentina
Foot and mouth disease;Rwanda
Foot and mouth disease;Cambodia
Norovirus;Nil
Nil;Australia
Avian influenza;Egypt
Cholera;Indonesia
West Nile virus;Nil
Blast disease;Taiwan
E. coli;USA
Avian influenza;Viet Nam
Dengue;Nil
African swine fever;Russia
West Nile virus;Mexico
Ross River virus;Australia
MERS-CoV;United Arab Emirates, Qatar
West Nile virus;USA
Nil;Nil
White nose syndrome;Nil
Avian influenza;Indonesia
Calcium carbide poisoning;Nepal
Malaria;Jamaica
West Nile virus;Ireland
Measles;Nil
Influenza;Nil
Flavescence doree;Czech Republic
Avian influenza;Turkey, Egypt
Foot and mouth disease;UK
Nil;Nil
Hepatitis B & C;India
Foodborne illness;Japan
Plague;Madagascar
Rift Valley fever;Kenya, South Africa
Zika virus;Nil
Avian influenza;Netherlands
White nose syndrome;USA
Salmonellosis;Ireland
Meningitis;New Zealand
Hepatitis;India
Rabies;USA
Lumpy skin disease;Kazakhstan
Leptospirosis;USA
Cholera, diarrhea & dysentery;Asia, Africa
Influenza pandemic (H1N1);China
Eastern equine encephalitis;USA
COVID-19;Africa, Yemen
Hepatitis A;USA
Foot & mouth disease;Kyrgyzstan
Avian influenza;Eastern Asia
Bluetongue;Turkey
COVID-19;Nil
Tick-borne borreliosis;USA
Avian influenza;Egypt
Anthrax;Serbia
Zearalenone;India
Brown rot;Hungary
Eastern equine encephalitis;Canada
Cholera;Venezuela
Hemorrhagic fever with renal syndrome;Russia
COVID-19;USA
Shigellosis;Sweden
Rabies;USA
African swine fever;Czech Republic
Undiagnosed disease;Bhutan
Staphylococcus aureus VISA;United Kingdom
Severe fever with thrombocytopenia syndrome;South Korea
Xylella fastidiosa;USA
Hand, foot & mouth disease;New Zealand
Avian cholera;USA
Citrus tristeza;Serbia and Montenegro
Schistosomiasis;Tanzania
Food poisoning;Turkey
Enterovirus;Belarus
Avian influenza;Thailand
Barley yellow dwarf;USA
Multiple diseases;India
Clostridium chauvoei;Colombia
Undiagnosed diseases;Nigeria
Cotton leaf curl,chili pepper;Pakistan
Avian influenza;Indonesia
Rabies;USA
Diphtheria;United Kingdom
Yellow fever;Brazil
Rabies;USA
Melioidosis;India
COVID-19;USA
Nil;Nil
New World screwworm;USA
Newcastle disease;Pakistan
Foodborne illness,EHEC;South Korea
Avian influenza;Vietnam, Thailand, South Korea
Botulism;Kyrgyzstan
Nil;Papua New Guinea
Rabies;Nepal
Malaria;Germany, Dominican Republic
Rabies;Philippines
Chikungunya;Americas, Europe, Asia
Ebola;Democratic Republic of the Congo
Dengue;Nil
Avian influenza;Russia
Avian influenza;Asia
Rice diseases;Bangladesh
Dirofilaria repens;Russia
Salmonellosis;Australia
Nodding disease;Uganda
Histoplasmosis;South Africa
Appendicitis;Thailand
Citrus yellow vein clearing virus;Americas, USA
Plague;Algeria
Foot & mouth disease;China
Anthrax;USA
Trypanosomiasis;Angola
Vesicular stomatitis;USA
Leptospirosis;Somalia
Cholera, diarrhea & dysentery;Americas, Haiti
Fungal infection;USA
E. coli;USA
E. coli;United Kingdom
Salmonellosis;Latvia
Polio;European region
Nil;France
Tomato yellow leaf curl begomovirus;Spain
Poliomyelitis;Pakistan
Measles;United Kingdom
Influenza;USA
Nil;Liberia
Avian influenza;Bangladesh
Newcastle disease;South Africa
Rabies;Philippines
Crayfish plague;United Kingdom
Nil;Nil
Unexplained deaths;Nigeria
Rabbit calicivirus;New Zealand
Salmonellosis;Canada
Leptospirosis;USA
Measles;USA, New Zealand
Infectious salmon anemia;Denmark
Chikungunya;Thailand
MERS-CoV;Saudi Arabia
Undiagnosed die-off;Canada
Zika, dengue viruses;South Pacific
Diphtheria;Syria
Avian influenza;Belgium, Bangladesh
Berry disease, Bacterial blight;Kenya
Streptococcus suis;China, Hong Kong
Nil;Kenya
Marburg hemorrhagic fever;Angola
Salmonellosis;European Union, Spain
Ebola hemorrhagic fever;Uganda
Japanese encephalitis;Japan
Scrapie;France
Rabies;Philippines
Vesicular stomatitis;USA, Colorado
West Nile virus;Tunisia
Anthrax;Serbia
Syphilis;USA, California
Avian influenza;Croatia
Infectious disease surveillance;France
Influenza;Europe
Yaws;Republic of the Congo
Foot & mouth disease;Cyprus
Swine fever;Japan
Otter deaths, Domoic acid;USA, California
West Nile virus;USA, Nevada
Cutaneous & renal glomerular vasculopathy;UK
MERS-CoV;Saudi Arabia
Melioidosis;USA
E. coli EHEC;Italy, Puglia
Hemorrhagic fever with renal syndrome;Turkey
Squirrel pox;UK, England
Cholera;Russia, Tatarstan
BSE;Nil
Anthrax;Niger, Tillaberi
Botulism;USA, California
Leptospirosis;Sri Lanka, Northwestern Province
Equine infectious anemia;France, Gard
False smut;India, Tamil Nadu
Severe acute respiratory syndrome;Worldwide
Undiagnosed deaths;Mexico
African swine fever;Madagascar
Measles;Nil
Chikungunya;Indonesia, Java
West Nile virus;Western Hemisphere
Hantavirus;USA, Arizona, Panama
Anthrax;Australia, New South Wales
Yellow fever;Cote d'Ivoire
COVID-19;Nil
Gastroenteritis;Falkland Islands
Peste des petits ruminants;Algeria, El Taref
Foot & mouth disease;Botswana
Nipah encephalitis;Bangladesh
African swine fever;China, Viet Nam
Foot & mouth disease;Malawi
Zika virus;Federated States of Micronesia
Equine herpesvirus;USA
Avian influenza, H5N6;China
Nil;France, Canada
Undiagnosed disease, maize;Kenya
Poliomyelitis, VDPV2;United Kingdom, Spain
Undiagnosed neurological illness, equine;Australia
Trypanosomiasis;USA, Zambia
Rift Valley fever;Mauritania
Chemical leak, butane;Thailand
Coronavirus;Brazil
Dengue;Taiwan
Salmonellosis;USA
Equine infectious anemia;USA
African swine fever;Cote d'Ivoire, Kenya
Illness, JE vaccine-related;China
Bluetongue, BTV-8;France
Legionellosis;Australia
Rift Valley fever;South Africa
Shigella sonnei;Canada
Swine fever, classical;Moldova
American foulbrood;UK
Methanol poisoning;Russia
Lumpy skin disease;India
West Nile virus;Nil
Ricin;USA
Drug abuse, synthetic drugs;USA
NDM-1 carrying Enterobacteriaceae;Brazil
Aflatoxin poisoning;Kenya
Invasive mosquito;USA
Chronic wasting disease, deer & elk;Canada
African swine fever;Zimbabwe
Newcastle disease;USA
Measles;South Africa
Schmallenberg virus;Norway, Sweden
Rabies;USA
West Nile virus;USA
Rabies;Indonesia
Yellow fever;Brazil
Legionellosis;USA
Avian influenza;Bangladesh
MERS-CoV;Saudi Arabia
Helicobacter pylori;USA
Trichinellosis;Canada
Botulism, wound;USA
Toxic waste spill;Somalia
Blue-green algae;New Zealand
Nil;Nil
Japanese encephalitis;India
Rabies;Indonesia
Avian influenza;Viet Nam
Hepatitis E;Namibia
Salmonellosis;USA
Measles;Democratic Republic of the Congo
Cholera;Kenya
E. coli O157;USA
Lassa fever;United Kingdom, West Africa
Hantavirus;Chile
Avian influenza;China
Tuberculosis;USA
Ciguatera toxin;Bahamas
Crimean-Congo hemorrhagic fever;Pakistan
Novel coronavirus;China, Nepal
Ebola;Democratic Republic of the Congo
Wheat stem rust;Zimbabwe, Mozambique
Diarrheal disease;Afghanistan
African swine fever;Belgium
Chronic wasting disease;USA
Eastern equine encephalitis;USA
Tuberculosis, XDR;South Africa
Rift Valley fever;Uganda
Lassa fever;Liberia
Capnocytophaga infection;United Kingdom
Foot & mouth disease;Japan
Avian influenza;Nil
Pertussis;Australia
Nil;Nil
African swine fever;Poland
Vibrio vulnificus;USA
Scrapie;Nil
Vibrio vulnificus;USA
Avian influenza;Canada, USA
Foot & mouth disease;Israel
Brucellosis, Tuberculosis;Mexico
Dracunculiasis;Nil
Salmonellosis;Australia
Equine herpesvirus;USA
Ross River virus;Australia
Chikungunya;Americas, Africa, Asia
Zika virus;Americas, Africa, Europe, Pacific
West Nile virus;Romania
Crimean-Congo hemorrhagic fever;United Kingdom
Avian influenza;Russia
Phytophthora;India
Avian influenza;Indonesia
Avian influenza;China, Indonesia, Viet Nam
Influenza A;United Kingdom
Rabies;USA
Salmonellosis;Australia
Botulism;Canada
Plague;Madagascar
Adenovirus hemorrhagic disease;USA
Murray Valley encephalitis virus;Australia
Edema pathema;China
Fusarium;USA
E. coli O157;USA
Typhoid fever;Zimbabwe
Hepatitis C;Italy
Avian influenza;Indonesia
Avian influenza;Nigeria
Trypanosomiasis;Ghana
Yellow fever;Brazil
Botulism;USA
NDM-1 carrying Enterobacteriaceae;Ireland
Hantavirus;Paraguay, Peru
Dengue;Yemen
Avian influenza;USA
Avian influenza;Nil
Yellow fever;Uganda
Undiagnosed fungi;Spain
Mumps;United Kingdom, USA
Undiagnosed illness;Tanzania
Plague;Kyrgyzstan
Rabies;Peru
White nose syndrome;USA
Avian influenza;China
Vibrio vulnificus;USA
Campylobacteriosis;Mexico
Foot & mouth disease;Vietnam
Cholera, diarrhea & dysentery;Nil
Shigellosis;USA
Dourine;Italy
Epizootic hemorrhagic disease;USA
Avian influenza;Japan
Undiagnosed disease;USA
Malaria;Uganda
Bovine tuberculosis;Israel
Foodborne illness;Iraq
Anthrax;India
Yellow fever;Sierra Leone
Malaria;Trinidad and Tobago
Cholera, diarrhea & dysentery;South Sudan
Leptospirosis;Ukraine
Undiagnosed livestock deaths;Afghanistan
Viruses;Nil
West Nile virus;Nil
Ebola;Nil
Infant kidney stones;China
Rabies;Philippines
Botulism;Canada, USA
Hepatitis E;USA
Anisakis simplex;Nil
Plague;Kazakhstan
Lumpy skin disease;Laos
Influenza A (H1N1);Nil
Anaplasmosis, Lyme disease, babesiosis;USA
Hepatitis B;India
BSE;Nil
Norwalk-like virus;United Kingdom
Ebola virus disease;Sierra Leone, Ghana
Avian influenza;Russia
Japanese encephalitis;India
Anthrax;Kenya
Meningitis, meningococcal;Nil
Leptospirosis;Venezuela
Ross River virus;Australia
Rabies;USA
Ebola virus disease;Democratic Republic of the Congo
Foot & mouth disease;Algeria
Avian influenza;Japan
Botulism;Ukraine
Rabies;El Salvador
Undiagnosed die-off;USA
Salmonellosis;USA, Canada
Chlamydia pneumoniae;Nil
Rabies;Russia
E. coli EHEC;Denmark
Cholera;Democratic Republic of the Congo
Dengue;Nil
Zika virus;Nil
Avian influenza;Egypt, Indonesia, Vietnam
Yersiniosis;Norway
Newcastle disease;Australia
Mumps;USA
Chikungunya;Sri Lanka, India
Yellow fever, Hepatitis E;Uganda, South Sudan
Mumps;USA
Avian influenza;Bangladesh
Invasive mosquito;USA
Avian influenza;Vietnam, Egypt
Foot & mouth disease;Ecuador
Avian influenza;USA
Foot & mouth disease;Belgium
Dengue;Nil
West Nile virus;USA
Yellow fever;Brazil
BSE;Nil
Rabies;Kazakhstan
Epizootic hemorrhagic disease;United States 
Staphylococcus epidermidis;Nil 
Bovine Spongiform Encephalopathy;Japan 
Yellow fever;Uganda 
Rubella;Fiji 
Encephalitis, West Nile Virus;Greece 
Avian influenza, HPAI H5N6;Vietnam 
Schmallenberg virus;United Kingdom 
Avian influenza;Vietnam 
Crimean-Congo hemorrhagic fever;Russia 
Prion disease;Nil 
Avian influenza;Togo, Bangladesh, Czech Republic 
Potato spindle tuber;Australia 
Malaria;Nil 
Newcastle disease;Sweden 
Anthrax;Uganda 
Stripe rust;Lebanon 
Avian influenza, HPAI H5N8;India 
Cholera, diarrhea & dysentery;Yemen 
Avian influenza, H5N1;China 
Undiagnosed illness;India 
Undiagnosed illness;Angola 
Listeriosis;New Zealand 
Rabies;United States 
Botulism;United States 
Influenza pandemic (H1N1);United Kingdom 
COVID-19;Chile 
Epizootic ulcerative syndrome;Zimbabwe 
Avian influenza, LPAI H7N3;Mexico 
Influenza A(H1N1);Spain 
Dieback;United Kingdom 
Nil;Brazil 
Lumpy skin disease;Afghanistan 
Cholera, diarrhea & dysentery;Haiti 
Influenza H5N1, avian;China, Hong Kong 
Bacillus cereus;North America 
Legionellosis;Spain 
Bovine tuberculosis;United Kingdom 
Hantavirus;Argentina 
Measles;South Sudan 
Anthrax;Bulgaria 
SARS;Nil 
Viral gastroenteritis;United Kingdom, Ireland 
African swine fever;Ukraine 
Arenavirus infection;United States 
Toxic chemicals;Russia 
Vibrio parahaemolyticus;New Zealand 
Tuberculosis;United States 
SARS;Nil 
E. coli STEC;United States
Crimean-Congo hemorrhagic fever;Pakistan
Tuberculosis, bovine;USA
Avian influenza, human;China, Egypt
Measles;Nigeria
Rabies, human;Pakistan
Undiagnosed deaths, adenovirus;Peru
Pertussis;Australia
Cyclosporiasis;USA
Rabies;USA
Listeriosis;France
Hendra virus, equine;Australia
Anthrax, bovine;Russia
Ebola virus disease;Sierra Leone, Liberia
Encephalitis;India
Hand, foot & mouth disease;United Kingdom
Poliomyelitis;USA
Anthrax, cattle;USA
Salmonellosis;USA
Listeriosis;Chile
Porcine reproductive and respiratory syndrome;Sweden
Streptococcus suis, human;China
Hepatitis E virus;Uganda
Plague;Madagascar
Yellow fever;Brazil
Malaria;India, Bhutan
Diarrhea;Bangladesh
Creutzfeldt-Jakob disease;USA
Botulism;Russia
Crimean-Congo hemorrhagic fever;Namibia
Rift Valley fever;Yemen
Influenza, canine;China
Bluetongue;Greece
Rabies;USA
Yellow fever;Bolivia, Brazil, Ecuador
Nil;Nil
Porcine reproductive and respiratory syndrome;USA
Yellow fever;Brazil
Hantavirus, pulmonary syndrome;Bolivia
Avian influenza, human;Vietnam
Tick-borne encephalitis;Denmark
HIV;USA
Avian influenza;Nil
Malaria, Plasmodium knowlesi;Japan
Nil;Nil
Salmonellosis;USA
Hantavirus;South America
Poliomyelitis;Pakistan
Undiagnosed deaths, cattle;India
Q fever;Australia
Avian influenza, human;Afghanistan
Rabies;United States of America
Lumpy skin disease, Foot & mouth disease;Lebanon, Syria
Anthrax;Zimbabwe
Nil;South Korea
Avian influenza H5N8;United States of America
Legionellosis;Australia
Cholera;Rwanda
Aspergillosis;New Zealand
Yellow fever;Nil
West Nile virus;Germany
Avian influenza;Netherlands
West Nile virus;United States of America
Influenza H1N1;Nepal
Canine influenza;United States of America
Legionellosis;United States of America
Undiagnosed illness;Chechnya
Unexplained deaths;United Kingdom
West Nile virus;Greece
Coccidioidomycosis;United States of America
Q fever;Argentina
Avian influenza;South Korea
West Nile virus;United States of America
Leishmaniasis;Italy
Human T-lymphotropic virus 1;Canada
West Nile virus;Nil
Cholera, diarrhea & dysentery;Nil
Measles;Sudan
Q fever;United Kingdom
Nil;Nepal
Nil;Nil
Anthrax;Canada
COVID-19;Nil
Q fever;Australia
West Nile virus;United States of America
Nil;Nil
Hepatitis C;Libya
Avian influenza H7N9;China
Avian influenza;Nil
Salmonellosis;United States of America
Viral gastroenteritis;United States of America
Foot & mouth disease;Israel
E. coli EHEC;United States of America
Avian influenza H7;United States of America
Botulism;Australia
Nil;United States of America, Switzerland
Cholera;Pacific Islands
E. coli O157;United States of America
Scrub typhus;India
Non-tuberculous mycobacterium;China
Meningitis;Nil
Newcastle disease;United States
Listeriosis;United States
Ebola;Democratic Republic of the Congo
Nil;United States
Common scab;Pakistan
Undiagnosed disease, fusarium;India
Cholera, diarrhea & dysentery;Nil
Foot & mouth disease;New Zealand
Kyasanur Forest disease;India
Influenza H5N1;China
Nil;United States
Elizabethkingia anophelis;United States
Hepatitis A;United States
Hepatitis A;New Zealand
Anthrax;United States
White nose syndrome;United States
Smallpox;Nil
Ebola hemorrhagic fever;Uganda
Equine influenza;United Kingdom
Leishmaniasis;Kenya
Typhus, epidemic;Burundi
Poisoning;China
Measles;Yemen
Leptospirosis;Japan
Typhoid fever;Zambia
Creutzfeldt-Jakob Disease;United Kingdom
Hantavirus pulmonary syndrome;Panama
Rabies;Mexico
Cyanide poisoning;United States
Vesicular stomatitis;United States
Influenza A (H1N1);Nil
Parvovirus;Australia
Dengue/DHF;Nil
Tomato leaf curl New Delhi virus;Morocco
Lumpy skin disease;Namibia
Strangles;United States
Nil;Africa
Yellow fever;Liberia
African swine fever;Lithuania
Hepatitis A;United States
Influenza A (H1N1);Nil
Acinetobacter;United Kingdom, United States, Canada
Zika virus;Colombia
Avian influenza (H5N1);Cambodia
Chronic wasting disease;United States
Epizootic hemorrhagic disease;United States
Malaria;Armenia
West Nile virus;United States
Plague;Madagascar
Ebola hemorrhagic fever;Democratic Republic of the Congo
E. coli;United Kingdom (Scotland)
Brucellosis;United States of America (Montana)
Meningitis;Russia (Mariy El)
Creutzfeldt-Jakob disease;Kenya
Hepatitis A;Spain (Barcelona)
Tuberculosis, XDR;South Africa
Polio;Mexico
Avian influenza;Turkey, Romania
Avian influenza;Europe, China (Hong Kong)
Avian influenza;Bangladesh, Thailand
MERS-CoV;Saudi Arabia
Ebola;Liberia
Avian influenza;Indonesia (West Java)
Avian influenza;China
Chikungunya;Caribbean
Undiagnosed disease;Guyana (Essequibo)
Listeriosis;United States of America
Botulism;Austria (Vienna)
Antibiotic resistance;United States of America
Cholera;Germany, Kenya
Bovine tuberculosis;Austria (Tyrol)
Nil;Nil
West Nile virus;Nil
Hantavirus Pulmonary Syndrome;United States of America (West Virginia, Virginia)
Ebola hemorrhagic fever;Gabon, Congo Republic
Poliomyelitis;Pakistan
Lumpy skin disease;Mongolia
Plant pathogens;Nil
Strangles;United States of America (Maryland)
MERS-CoV;Jordan, United Arab Emirates, Saudi Arabia
Crimean-Congo hemorrhagic fever;Turkey
Nil;Nil
Nil;Nil
Hemolytic uremic syndrome, salmonellosis;Argentina (Rio Negro)
COVID-19;Nil
Japanese encephalitis;China (Hong Kong)
Swine fever, classical;Moldova
Avian influenza;Russia (Moscow)
Hantavirus;Turkey
Avian influenza;Europe
Avian influenza;United States of America
Scrapie;United States of America (Montana)
Crimean-Congo hemorrhagic fever;Namibia (Oshana)
Japanese encephalitis;India (Assam)
Listeriosis;United States of America
Rabbit hemorrhagic disease;Australia (Australian Capital Territory)
Plague;Madagascar
Cholera, diarrhea & dysentery;Iraq
Illness, JE vaccine-related;China (Heilongjiang)
Unexplained rash illness;United States of America (multistate)
Monkeypox;Democratic Republic of the Congo
Dengue;Americas
Abalone viral ganglioneuritis;Australia
Avian influenza;Viet Nam
Avian influenza;India
Poliomyelitis;Nil
Avian influenza;Netherlands
Tick-borne encephalitis;Russia
Cholera, diarrhea & dysentery;Yemen
Nil;Canada
Avian influenza;United Kingdom
Yellow fever;Brazil
Measles;Nil
Pfiesteria;USA
Plague;USA
Vesicular stomatitis;USA
Avian influenza;Egypt
Eastern equine encephalitis;Nil
Foodborne illness;USA
Stem rust, Stripe rust;Europe, Asia, Africa
Avian influenza;Indonesia
Nil;Nil
Hantavirus;Panama
Anthrax;Uganda
Tick-borne relapsing fever;USA
Apple core rot;India
Newcastle disease;USA
Hendra virus;Australia
Avian influenza;Canada
Botulism;USA
Anthrax;Myanmar
Avian influenza;Viet Nam
Measles;Japan
Rabies;Angola
Avian influenza;India
Dengue;China
Yellow fever;Togo
Porcine epidemic diarrhea;Canada
Chikungunya;Caribbean
Hepatitis C;USA
West Nile virus;USA
Avian influenza;Viet Nam
Camel deaths;United Arab Emirates
HIV, Gonorrhea;USA
E. coli;Japan
Dengue;Malaysia
Botulism;USA
Undiagnosed fungus;India
Melioidosis;Thailand
Tick-borne encephalitis;Russia
Hantavirus;Africa
HIV;Kazakhstan
West Nile virus;Brazil
Mumps;Spain
Fever;Seychelles, Tanzania
Undiagnosed deaths;Uganda
Dengue/DHF;Americas
Crayfish plague;United Kingdom
Rabies;Bolivia
Poliomyelitis;Russia
Hantavirus pulmonary syndrome;Canada
Japanese encephalitis;India
Venezuelan equine encephalitis;Colombia
Potato viruses;Tanzania
Avian influenza;Nil
Anthrax;Pakistan
Hepatitis A;USA
Adenovirus hemorrhagic disease;USA
West Nile virus;Guadeloupe
Yellow fever;Nigeria
Dengue/DHF;Americas, Asia
Citrus tristeza virus;Italy
Dengue;Barbados
MERS-CoV;Saudi Arabia
Cholera, diarrhea & dysentery;Nil
Undiagnosed poisoning;USA
Tuberculosis, bovine;South Africa
Cholera, diarrhea & dysentery;Haiti, Dominican Republic
MERS-CoV;Saudi Arabia
Salmonellosis;USA
Yellow fever;Angola
Salmonellosis;USA
Avian influenza;Malaysia
Leptospirosis;Puerto Rico
Ebola;Democratic Republic of the Congo
Red tide advisory;South Africa
Zoonoses;European Union
Rocky Mountain spotted fever;Brazil
Poliomyelitis;Nigeria
Avian influenza;China
Measles;Nil
Rabies;Canada, USA
Smallpox virus, retention of stocks;Nil
Hantavirus;Panama
Vesicular stomatitis;USA
Paralytic shellfish poisoning;China
Japanese encephalitis;India
COVID-19;Nil
Avian influenza;Libya
CJD (new variant), suspected;China
Avian influenza;United Kingdom
Avian influenza;China
Bluetongue;France
Tick-borne disease, TBE, Lyme disease;Russia
African swine fever;Georgia
Undiagnosed febrile illness;India
E. coli;Sweden
Ebola virus disease;Guinea
Rabies;Cambodia
COVID-19;Russia, South Asia
Poliomyelitis;Guinea-Bissau
Dengue;Nicaragua
Legionellosis;USA
Black scorch;Oman
Fish poisoning;East Africa
Undiagnosed illness;India
Toggenburg Orbivirus;Sweden
Malaria;Mali
Epizootic hemorrhagic disease;USA
Swine fever, classical;United Kingdom
Hand, foot & mouth disease;Viet Nam
Anthrax;USA
Leprosy;Costa Rica
Measles;Germany
Meningitis, meningococcal;USA
Crimean-Congo hemorrhagic fever;Russia
Listeriosis;USA
African swine fever;Italy
MERS-CoV;Burkina Faso
Dengue;Americas, Asia
Hepatitis B, Hepatitis C;USA
Severe acute respiratory syndrome;Nil
Bacterial leaf streak;Brazil
Hepatitis A;Estonia
Salmonellosis;Canada
Lassa fever;West Africa
Cowpox;Ukraine
Measles;Nil
Lumpy skin disease;Namibia
Plague;USA
West Nile virus;USA
Schmallenberg virus;United Kingdom
Ebola;Nil
Foot & mouth disease;Botswana
Hepatitis A;Russia
Chemical weapons;Syria
Foot & mouth disease;Mozambique
Trichinellosis;Germany
Lyme disease, anaplasmosis, babesiosis;USA
Hantavirus;Chile
Hemorrhagic fever with renal syndrome;Turkey
Yellow fever;Brazil
Poliomyelitis;Nil
Nil;Iraq
Bean pod mottle virus;Iran
Bovine spongiform encephalopathy (BSE);Nil
Poliomyelitis;Nil
Avian influenza;Nil
Hemorrhagic fever with renal syndrome;Russia
Classical swine fever;South Korea
Rabies;Pakistan
Rabies;India
Marburg hemorrhagic fever;USA, Uganda
La Crosse encephalitis;USA
Salmonellosis;USA
Dengue;Federated States of Micronesia
Group A Streptococcus, Scarlet fever;United Kingdom
Chikungunya;Singapore
Largemouth bass virus;USA
Late blight;Oman
Scrub typhus;Nepal
Rabies;Russia
Viral gastroenteritis;Nil
Meningococcal disease;Nil
Listeriosis;North America, Canada
African swine fever;Moldova
Poliomyelitis;Angola
Yellow fever;Nigeria
Brucellosis;Panama
West Nile virus;Nil
Brucellosis;Panama
Enteroviral meningitis;Russia
Pseudorabies;USA
Meningococcal meningitis;Burkina Faso
West Nile virus;Europe
Ebola-like illness;Uganda
