Newcastle disease;Russia
Anthrax;Argentina
Anthrax;USA
Eastern equine encephalitis;USA
Mycobacterium ulcerans;Africa
Lassa fever;Liberia, Guinea
Foot rot;Japan
Neck blast, rice;Nepal
Avian influenza;Cambodia
Chikungunya;Philippines
African swine fever;Moldova
Ebola virus;Nil
Creutzfeldt-Jakob disease;Japan
Monkeypox;Nil
Avian influenza;USA
Gonococcal disease, Chlamydia;Ireland
Lumpy skin disease;Nil
Food poisoning;India
Avian influenza;China
Salmonellosis;USA
Rabies;Philippines
Ebola virus disease;West Africa
Myxomatosis;Spain
Ebola;Democratic Republic of the Congo
Fungal blights;USA
Anthrax;India
Foodborne Illness;Egypt
Streptococcus;Canada
Legionellosis;Canada
Salmonellosis;China
COVID-19;Global
Yellow fever;USA, Venezuela
Pale cyst nematode;USA
Bacterial diseases, maize, sorghum;United States 
Foot & mouth disease;Taiwan 
Anthrax;Russia 
Avian influenza;Nil 
Anthrax;Russia 
Huanglongbing;Nil 
Anthrax;Canada 
Leptospirosis;Costa Rica 
Anthrax;Russia 
Hand, foot & mouth disease;United States 
Foot & mouth disease;United Kingdom 
Foot & mouth disease;United Kingdom 
Anthrax;Pakistan 
Hantavirus;Bolivia 
E. coli;United States 
Small hive beetle infestation;El Salvador 
Equine piroplasmosis;United States 
Avian influenza;Nil 
Avian influenza;Eastern Asia 
Legionellosis;United States 
Avian influenza;China 
Anthrax;Indonesia 
Drug abuse;United States 
Cholera, diarrhea & dysentery;Cuba 
Bacterial canker;Australia 
Hepatitis B;Viet Nam 
Ebola;Nil 
Yellow fever;Ghana 
Poliomyelitis;Nil 
Yersiniosis;New Zealand 
Leishmaniasis;Algeria 
Foot & mouth disease;Jordan 
Bluetongue;Italy 
Cryptosporidiosis;United States 
West Nile virus;United States 
Avian influenza;France 
Dengue;Nil 
Meningococcal meningitis;New Zealand 
Toxic algae;United States 
Foodborne illness;United States 
E. coli;United States 
Dengue;Nil 
Tick-borne encephalitis;France 
Anthrax;United States 
Avian influenza;Germany 
Influenza;Venezuela 
Antibiotic resistance;India, China 
Unidentified deaths;Afghanistan 
Monkeypox;Democratic Republic of the Congo 
Tomato spotted wilt;United States
Asian greening;Mexico
Nil;Democratic Republic of the Congo
Nil;United States of America
Serratia marcesens;United States of America
Moko disease;Ecuador
Schmallenberg virus;United Kingdom
Avian influenza;North Korea
Reverse zoonotic disease transmission;Antarctica
Undiagnosed deaths;Botswana
Campylobacteriosis;United States of America
Marburg hemorrhagic fever;Angola
Scrapie;United States of America
Cholera, diarrhea & dysentery;Nil
Glanders;Chile
Tuberculosis;South Africa
Avian influenza;Indonesia, North Korea
Measles;Nil
Food poisoning;United States of America
Citrus canker;United States of America
Foodborne illness;Peru
Rift Valley fever;Libya
Anthrax;Nil
West Nile virus;Nil
Equine encephalitis;Nil
Smallpox;United States of America
Avian influenza;Canada, United States of America
Undiagnosed disease;Philippines
Sea lion die-off;Sub-Antarctica
Ratoon stunt;Kenya
Mosaic viruses;India
Brucellosis;China
Strangles;United Kingdom
Rabies;Kyrgyzstan
Rabies;United States of America
Leishmaniasis;India
Anthrax;Canada
E. coli O157;Australia
Undiagnosed die-off;United States of America
Foot & mouth disease;Israel, Palestinian Territories
Post-measles encephalitis;India
BSE;Nil
Aflatoxin poisoning;Kenya
COVID-19;Peru
Foot & mouth disease;India
BSE;Nil
Wheat stem rust;Kenya
Vibrio vulnificus;Nil
Lassa fever;Benin
Food poisoning;United States of America
Salmonellosis;Nil
Influenza;Asia, America, Europe
West Nile virus;USA
Ebola;Democratic Republic of the Congo
Burkholderia cepacia;USA
Swine fever;United Kingdom
Crimean-Congo hemorrhagic fever;Pakistan
Lyme disease;USA
Avian influenza;Thailand
Cyclosporiasis;USA
Cholera, diarrhea & dysentery;Nil
Staphylococcus aureus, MRSA;Hungary
Hepatitis C;Spain
Canine distemper;USA
Bovine tuberculosis;USA
Dengue;Nil
Yellow fever;Brazil
African swine fever;Vietnam, China
Foot & mouth disease;Israel
COVID-19;Africa, Nil
Mycoplasma bovis;New Zealand
Schmallenberg virus;Ireland
Escherichia coli EHEC;Ireland
Monkeypox;Nigeria
Nil;Japan
Chronic wasting disease;USA
Pertussis;Canada
Stripe rust;Tunisia
African swine fever;Russia
Yersiniosis;Sweden
Heptachlor contamination;China
Crimean-Congo hemorrhagic fever;Pakistan
Avian influenza;South Korea
Creutzfeldt-Jakob disease;Nil
Enterovirus;USA
Classical swine fever;Bulgaria
Black Sigatoka;Venezuela
Marburg hemorrhagic fever;Angola
Hemorrhagic fever with renal syndrome;Turkey
Chronic wasting disease;USA
Avian influenza;Europe
Botulism;Norway
Poliomyelitis;Nigeria
Anthrax;Tanzania
Foot & mouth disease;Mozambique
Mycoplasma gallisepticum;USA
West Nile virus;Netherlands, Israel
Dengue;Asia, Middle East, Pacific
Avian influenza;Bulgaria
Escherichia coli;USA
Acute flaccid myelitis;USA
Undiagnosed febrile illness;India
Brown streak;Uganda
Dengue, DHF;Costa Rica
Syphilis, gonococcal disease;USA
MERS-CoV;Saudi Arabia
Paralytic shellfish poisoning;Canada
Influenza;Egypt, France
Kyasanur Forest disease;India
Hepatitis A;USA
Hepatitis E;India
Avian influenza;Japan
Nil;Nil
Avian influenza;China
Chronic wasting disease;USA
E. coli EHEC;USA
Avian influenza;Europe
Foot & mouth disease;Viet Nam
Nil;Nil
Norovirus;USA
Foot and Mouth Disease;Uganda
Plague;USA
West Nile virus;Nil
Eastern equine encephalitis;USA
Nil;Nil
Leishmaniasis;Afghanistan
Japanese encephalitis;India
Influenza A;Nil
Foodborne illness;Australia
Avian influenza;Eurasia
Nil;Nil
Lumpy skin disease;Serbia
Nil;Nil
Cytauxzoon felis;USA
Syphilis;USA
Salmonellosis;Ireland
Avian influenza;Europe, Asia
Salamander chytrid fungus;Nil
Hantavirus pulmonary syndrome;Chile
Avian influenza;Viet Nam
Die off, avian;USA
Cholera;Pakistan
Avian influenza;USA
Scombroid poisoning;UK
Foot & mouth disease;South Africa
Syphilis, gonococcal disease, chlamydia;UK
Legionella;UK
Echinococcosis;USA
Dengue, DHF;Americas
Salmonellosis;USA
Asian greening;South Africa
Late blight, potato;United Kingdom
Anthrax;USA
African swine fever;Nigeria
Rabbit viral hemorrhagic disease;Nil
Cholera, diarrhea & dysentery;Mozambique, Democratic Republic of the Congo
African swine fever;Poland
Avian influenza;Japan
Q fever;United Kingdom
Filariasis;Marshall Islands
Anthrax;Kyrgyzstan
MERS-CoV;Saudi Arabia
Avian influenza;China
Meningitis, meningococcal;Brazil
St. Louis encephalitis;USA
Poliomyelitis;Pakistan
COVID-19;Nil
Influenza;Nil
Dengue;Nil
Rabies;Peru
Cassava mosaic virus;Nigeria
Avian influenza;China
Yellow fever;Nil
Invasive mosquito;USA
Turtle die-off;USA
Leprosy;Solomon Islands
Influenza;USA
Hepatitis A;USA
COVID-19;USA
BSE, bovine;Brazil
Hepatitis C;Egypt
Rabies;Argentina
Undiagnosed die-off, turtles;USA
Whirling disease, salmonids;USA
Influenza pandemic (H1N1) 2009;Nil
Xenotransplantation, pig virus;Nil
Norwalk-like virus;USA
Rabies;South Africa
Reovirus, maize;India
Heartland virus;USA
Foodborne illness;Turkey
Cholera;Haiti
Food poisoning;Egypt
Eastern equine encephalitis;Venezuela
Rocky mountain spotted fever;USA
Shorebirds, sudden mortality;Brazil
California encephalitis, equine;USA
New begomovirus, tomato & capsicum;Indonesia
West Nile virus surveillance;USA
C. perfringens foodborne illness;USA
Yellow fever;Nil
Ebola hemorrhagic fever;Democratic Republic of the Congo
Meningitis;Latvia
Anthrax;Russia
Influenza;Egypt
Salmonella typhimurium;United States
Chronic wasting disease;United States
Hepatitis E;United States
Rabies;South Africa
Meningitis;United States
Chronic wasting disease;United States
Influenza;United States
African swine fever;Romania
E. coli;United Kingdom
Ricin;United States
Rift Valley fever;Botswana
Meningitis;Russia
Snake fungal disease;United States
Undiagnosed deaths;Thailand
Measles;Italy
Salmonellosis;United States
Bovine spongiform encephalopathy;Belgium
Squirrel bornavirus;Germany
Influenza;Eastern Asia
Influenza;Palestinian Authority
Undiagnosed illness;United Kingdom
Late blight;Nepal
Bovine tuberculosis;New Zealand
Bubonic plague;United States
Microbiological laboratory mishaps;United Kingdom
Rift Valley fever;China
Marburg hemorrhagic fever;Angola
Cholera, diarrhea & dysentery;Americas, Italy
Acanthamoeba encephalitis;Taiwan
Measles;Nepal
Newcastle disease;Australia
Scrapie;Germany
Tularemia;United States
Herpes encephalitis;United Arab Emirates
Rabies;Morocco
Rabies;Netherlands
Exotic disease risk;United Kingdom
Cholera;Democratic Republic of the Congo
Influenza;Russia
Core rot;India
Ricin;United States
Arbovirus antibodies;United Kingdom
West Nile virus;United States
Yellow fever;Brazil
Rabies;India
Neofusicoccum dieback;Spain
Avian influenza;United States
Rabbit hemorrhagic disease;United Kingdom (Scotland)
Huanglongbing;Paraguay
Avian influenza;Russia (Siberia)
BSE;Nil
Foot and mouth disease;Swaziland
Neurological disorders;United Kingdom (England, Wales)
Foot and mouth disease;Algeria
Microsporidia;United States (Pennsylvania)
MERS-CoV;Saudi Arabia, Lebanon
Measles;United Kingdom (Wales)
Elephant blindness;Israel
Campylobacteriosis;United States (Colorado)
Conjunctivitis;Japan
CJD (new variant);United Kingdom
West Nile virus;United States
Anthrax;India (Tamil Nadu)
Cholera, Dominican Republic;Haiti
Anthrax;United Kingdom (Scotland, England)
Yellow fever;Cote d'Ivoire
Immune globulin shortage;United States
Zika virus;Americas
Yellow fever;Mali (Bamako, Sikasso)
Tick-borne encephalitis virus;Latvia
Avian influenza;Ghana
Cholera, diarrhea & dysentery;Nil
Equine infectious anemia;Canada (Alberta)
Foot and mouth disease;United Kingdom (England)
COVID-19;Nil
Peste des petits ruminants;Iran
Rabies;United States (Americas)
Shigellosis;United States (California)
El Nino, disease predictions;United States (Louisiana)
Gonococcal disease;United Kingdom
Avian influenza;South Africa
Hepatitis;United Kingdom
Hendra virus;Australia (Queensland)
Avian influenza;Myanmar (Rakhine)
Anthrax;Kenya (Samburu)
Schmallenberg virus;Netherlands
Avian influenza;Turkey (Edirne), Vietnam (Lang Son)
Avian influenza;Thailand
Avian influenza;Taiwan (Pingtung, Yunlin)
Streptococcus;United States (California)
Legionellosis;United Kingdom (Scotland)
Rabies;United States (Americas)
Leptospirosis;Australia
Newcastle disease;Sweden
Tuberculosis;India (Maharashtra)
E. coli;Nil
Ebola;Democratic Republic of the Congo
Influenza pandemic (H1N1), Dengue;Viet Nam
Japanese encephalitis;India
Avian influenza;India
Ross River virus, Murray Valley encephalitis virus;Australia
Ebola;Nil
Gastroenteritis;Philippines
Foodborne illness;Canada
Nil;Democratic Republic of the Congo
Pasteurellosis;Spain
Rabies;South Africa
Foot & mouth disease;Ecuador
Nil;Nil
Rocky Mountain spotted fever;USA
Rabies;Taiwan
Foot & mouth disease;South Africa
Circovirus;Switzerland
Salmonella typhimurium;USA
Yaws;Papua New Guinea
Avian influenza;Germany
Powassan virus encephalitis;USA
Equine herpesvirus;USA
Zika virus;Micronesia
Avian influenza;China
Anaplasmosis;USA
Rabies;Hungary
Respiratory illness;Sri Lanka
BSE;USA
Angiostrongylus meningitis;USA
Salmonellosis;USA
BSE;Belgium
Fireblight;Germany
Dengue/DHF;Nil
Rabies;USA
Crimean-Congo hemorrhagic fever;Kazakhstan
Anthrax;India
Yellow fever;Cote d'Ivoire
Botulism;USA
Plague;Nil
Corridor disease;South Africa
Rhizomania;Egypt
Foot & mouth disease;Russia
Ciguatera fish poisoning;Canary Islands
Influenza;Nil
Vesicular stomatitis;USA
Nil;Morocco
Yellow fever;Bolivia
Salmonellosis;USA
Legionellosis;USA
Lassa fever;Sierra Leone
Listeriosis;USA
Anthrax;USA
Malaria, quinine resistance;Kenya
COVID-19;China, Hong Kong
Avian influenza;China
Vaccine-preventable diseases;USA
Murine typhus;USA
Blast disease, rice;Bangladesh
Foot & mouth disease;Russia
E. coli EHEC;France
Acute flaccid myelitis;USA
Avian influenza;Thailand
Typhoid fever;Kyrgyzstan
Avian influenza;Viet Nam
Avian influenza;Turkey
Ebola virus disease;Nil
Hand, foot & mouth disease;China, Hong Kong
Legionellosis;Switzerland
Dioxin, feed contamination;Netherlands
Eosinophilic meningitis;USA
Rabies;Malaysia
Hepatitis E;China, Hong Kong
Manych virus;Russia
Avian influenza;Bulgaria
Influenza virus;Nil
Avian influenza;Viet Nam
Equine viral arteritis;France
St. Louis encephalitis virus;USA
Staphylococcus aureus (MRSA);UK
Quarantine pests;Nil
Japanese encephalitis;India
Avian influenza;Russia
Equine rhinopneumonitis;United Arab Emirates
Hemorrhagic disease;Russia
Undiagnosed fatal illness;Nepal
Hand, foot & mouth disease;Viet Nam, USA, Australia
Potato spindle tuber viroid;Australia
Malaria;Malaysia
Avian influenza;China
Rabbit hemorrhagic disease virus;Nil
Rift Valley fever;Kenya
West Nile virus;USA
Lassa fever;Nigeria
Unidentified fever;Afghanistan
Salmonellosis;USA
Nil;Nil
Undiagnosed die-off;Russia
Yellow fever;Brazil
Guinea worm;Ethiopia
Rabies;USA
Clubroot;Canada
Foot & mouth disease;Bhutan
Late blight;Bangladesh
Lumpy skin disease;Bulgaria
Poliomyelitis;Afghanistan, Pakistan
COVID-19;Canada
Ebola;Guinea
Tick-borne encephalitis;Slovakia
Herpes B virus;USA
Creutzfeldt-Jakob disease;United Kingdom
Chikungunya;Micronesia
Anthrax;Guinea-Bissau
Infectious hypodermal & hematopoietic necrosis;United Kingdom
Malaria;India
Avian influenza;Canada
Foot & mouth disease;Tajikistan
Tularemia;Netherlands
Foot & mouth disease;India
BSE;Iran, Netherlands
Syphilis;Australia
Stealth virus;Nil
Cholera;China
Dengue;Nil
Rabies;Ghana
Salmonellosis;Spain
Measles;Nil
Cholera, diarrhea & dysentery;Nil
Hepatitis D virus, Hepatitis B;India
West Nile virus;Nil
Wool, disease risks;New Zealand
Cholera;Nigeria
Avian influenza;Albania
Avian influenza;Mexico
Avian influenza;Egypt
Anthrax;Mozambique
Henipaviruses;Africa
Mumps;USA
Leptospirosis;Sri Lanka
Crimean-Congo hemorrhagic fever;South Africa
Undiagnosed diseases;Bhutan, India
Avian influenza;Germany
Avian influenza;Canada
Rabies;USA
Prion disease;Nil
Meningitis, Influenza;Ghana
Dengue;Americas
Lassa fever;Netherlands, Sierra Leone
Foodborne illness;Italy
Lasiodiplodia dieback;Turkey
COVID-19;China, Italy, Nigeria, more countries
Bacterial & fungal diseases, ginger;Jamaica, India
Varicella;Philippines, United States of America
Legionellosis; United States of America
Hendra virus; Australia
Foot & mouth disease; Kyrgyzstan
Lyme disease; United States of America
Dengue, Dengue Hemorrhagic Fever;Nil
Escherichia coli O157; United States of America
West Nile virus; Western Hemisphere
Anthrax; Tanzania
Cassava mosaic disease; Nigeria
Japanese encephalitis; Philippines
Invasive tick; United States of America
St. Louis encephalitis; United States of America
Foot & mouth disease; Morocco
Cyclospora; United States of America
Clostridium difficile; Canada
American foul brood; New Zealand
Antibiotic resistance;Nil
Legionellosis; United States of America
Hepatitis E virus; Uganda
Feline immunodeficiency virus; Uganda
Avian influenza; China
Salmonella; New Zealand
Peste des petits ruminants; Kenya
Escherichia coli O157; United States of America
Influenza;Nil
Hepatitis E; Nepal
Anthrax; Zimbabwe
Crimean-Congo hemorrhagic fever; Uganda
Hemorrhagic fever with renal syndrome; Russia
West Nile virus; United States of America
Legionellosis; United States of America
Avian influenza; United Kingdom
Japanese encephalitis; India
African swine fever; China
Rabies; Russia
P4 labs worldwide;Nil
Streptococcus group A, scarlet fever; China
Foot & mouth disease; Israel
Foot & mouth disease; South Africa
Avian influenza; South Korea
Tuberculosis; Haiti
Anthrax; United Kingdom
Rabies; Brazil
Equine herpesvirus; United States of America
Neisseria meningitidis; China
Sinaloa tomato leaf curl begomovirus; Mexico, Costa Rica
Fever & birdwatching; Seychelles, Tanzania
Mad pig disease?;Nil
Avian influenza H7N9;China
Aspergillosis;Spain
West Nile virus;USA
Nil;Kazakhstan
St. Louis encephalitis virus;USA
Chronic wasting disease;Canada
Poliomyelitis;Nil
Trichinellosis;France
Brucellosis;USA
Brucella melitensis;Bosnia & Herzegovina
Plague;USA
Anthrax;Canada
Ulcerative dermal necrosis;United Kingdom
Avian influenza;Nil
Syphilis;Germany
West Nile virus;Canada
BSE;USA
Chapare virus;Bolivia
Pertussis;USA
Brucellosis;Paraguay
Haff disease;Brazil
Tularemia;USA
Rabbit hemorrhagic disease;United Kingdom, Ireland
Bovine tuberculosis;USA
Newcastle disease;Philippines
Downy and powdery mildews;France
Zika virus;Americas, Asia, Europe, Pacific
West Nile virus;USA
Tuberculosis;USA
Porcine reproductive and respiratory syndrome;Myanmar
Foot and mouth disease;Zimbabwe, Uganda
Influenza;Nil
Avian influenza;Viet Nam
E. coli EHEC;USA
Q fever;Nil
E. coli EHEC;USA
Cholera, diarrhea & dysentery;Yemen
Kyasanur Forest disease;India
Foot and mouth disease;Zimbabwe
Typhoid fever;Oceania
Avian influenza H7;Canada
Dengue/DHF;Americas
Typhoid fever;Kyrgyzstan
Salmonellosis;France
Bacterial diseases, nematode;USA
Norovirus;Italy
Avian influenza;Netherlands
Salmonellosis;United Kingdom
Mumps;United Kingdom, Ireland
Black sigatoka;Ecuador
Avian influenza;Pacific area, Malaysia
Amnesic shellfish toxin;United Kingdom (Scotland)
Avian influenza;Turkey
Aedes mosquitoes;Netherlands
Nil;Cuba
Foodborne illness;Mexico
Avian influenza;Japan, South Korea, Viet Nam, India
Lassa fever;Nigeria
Salmonellosis;Italy
Rabies;USA (Iowa)
MERS-CoV;Saudi Arabia, United Arab Emirates
Avian influenza;Nil
Leaf rust, berry disease;Kenya
Avian influenza;Indonesia
MERS-CoV;Saudi Arabia
African swine fever;Bulgaria
Cucumber green mottle mosaic virus;Australia
Lumpy skin disease;Mongolia
Rabies;China
Anthrax;South Sudan
Anthrax;United Kingdom (Scotland)
African swine fever;Myanmar
Lassa fever;Nigeria
Q fever;Netherlands
Avian influenza;Nil
Bacillus cereus endophthalmitis;Italy
Influenza B;Australia
Meningococcal disease;United Kingdom
Schistosomiasis;China
Scab disease;India
Ebola;Congo DR, Guinea
Avian influenza;Romania
Avian influenza;Indonesia
Poliomyelitis;India, Cameroon
Gnathostomiasis;USA
Hepatitis A;Russia
West Nile virus;USA
Hantavirus pulmonary syndrome;Canada (Alberta)
Chlamydia;Nil
Avian influenza;China
Lumpy skin disease;Nepal
Echinococcus multilocularis;Canada (Alberta)
Mycobacteriosis;USA (Maryland)
Food poisoning;Japan (Wakayama)
COVID-19;Nil
Legionellosis;Australia (New South Wales)
Human metapneumovirus;Canada (Saskatchewan)
Typhus;Sri Lanka
Hepatitis A;USA (California)
Influenza;Nil
Foot & mouth disease;Palestinian Authority
Sclerotinia blight;United States
E. coli O157;United Kingdom
Norovirus;United States
Measles;Nil
Foot & mouth disease;Zambia
Salmonellosis;United States
Avian influenza;China
Norovirus;United Kingdom, United States
Ebola virus disease;Sierra Leone, Nigeria, Rwanda
Lyme disease;United States
Undiagnosed die-off;United States
Tuberculosis;United States
Chikungunya;Nil
Shigellosis;Lithuania
Cloning and disease susceptibility;Nil
Salmonellosis;United States
Sheep pox;Kyrgyzstan
Avian influenza;Nil
Foot & mouth disease;Egypt
Israel spotted fever;Portugal
Mumps;New Zealand, United States
Avian influenza;Israel
SARS-like coronavirus;China
Avian influenza;China
Influenza;Nil
Japanese encephalitis;India
West Nile virus;United States
Leishmaniasis;Argentina
Avian influenza;Cambodia
Avian influenza;Egypt
Dengue;Nil
Tilapia syncytial hepatitis;Israel
Hepatitis E;Japan
Radiation Poisoning;United Kingdom, Russia
BSE updates;Nil
West Nile virus;United States
Candida auris;United Kingdom
Avian influenza;China
Meningitis;United States
Avian influenza;South Korea
Rabies;Argentina
Undiagnosed deaths;Panama
Undiagnosed disease;China
Avian influenza;Ukraine, Romania
Japanese encephalitis;India
Syphilis;United States
Hepatitis A;Denmark, Netherlands
Malaria;Mexico
Avian influenza;China
Creutzfeldt-Jakob disease;United Kingdom
Avian influenza;Egypt
Yellow fever;Brazil
African horse sickness;Eswatini
Leptospirosis;New Caledonia
Nil;Nil
Avian influenza;Indonesia
Legionellosis;Canada
Foot and mouth disease;Armenia
Bluetongue;Spain
Tuberculosis, XDR;Austria, Romania
Poliomyelitis;Nil
Rift Valley fever;Burundi
COVID-19;Nil
West Nile virus;United States of America
Undiagnosed illness;United States of America
Hard tick-borne relapsing fever;United States of America
Methicillin-resistant Staphylococcus aureus, MRSA;Japan
Hantavirus pulmonary syndrome;United States of America
Hantavirus;Chile
Rabies;Armenia
Bluetongue;Netherlands
Nil;Nil
Seasonal influenza;China
Equine herpesvirus;United States of America
African swine fever;Germany
Foot and mouth disease;Argentina
Nil;Nil
Cholera, diarrhea & dysentery;Nil
Yellow fever;Brazil
Listeriosis;Australia
Stemphylium blight;Kenya
Ebola;Sierra Leone
Tularemia;United States of America
BSE;Denmark
Influenza A (H1N1);United States of America
Equine influenza;United States of America
Heat exhaustion;Sudan
Tuberculosis;Nil
Canine influenza;Canada
Legionellosis;United Kingdom
Equine herpesvirus;United States of America, Canada
Cholera, diarrhea & dysentery;Nil
Norovirus;United States of America
Hantavirus;Chile
Tularemia;Germany
Japanese encephalitis;India, Bangladesh
Rabies;United States of America
Gonococcal disease;Australia
Legionnaire's Disease;United States of America
Hantavirus;United States of America
COVID-19;India
Cryptosporidiosis;New Zealand
Yellow fever;Kenya
Newcastle disease;Australia
Porcine reproductive & respiratory syndrome;Viet Nam
Nil;China
Avian influenza;China, Hong Kong
Erysipelas;United States of America
Foot & mouth disease;Botswana
Hendra virus;Australia
West Nile virus;France
Rabies;Israel
Chagas disease;United States of America
Ebola hemorrhagic fever;Democratic Republic of the Congo
African horse sickness;South Africa
African swine fever;Kenya
Crimean-Congo hemorrhagic fever;Pakistan
Influenza;Nil
Leishmaniasis;Brazil
MERS-CoV;Saudi Arabia
Foot & mouth disease;Libya
Dengue;Dominican Republic
Avian influenza;Israel
Avian influenza;Japan
Dioxin contamination;Ireland, Europe
Avian influenza;Canada, United States of America
Avian influenza;Germany
Foot & mouth disease;Zambia
Plague;China
Rinderpest;Nil
Nil;United States of America
Tuberculosis;Kuwait
Bacterial wilt;Ghana
Rocky Mountain spotted fever;United States of America
Avian Influenza;Netherlands
Undiagnosed illness;Colombia
Paralytic shellfish poisoning;Venezuela
Salmonellosis;Australia
Undiagnosed mortality;United Arab Emirates
Japanese encephalitis;India
Foodborne illness;France
Nil;Nil
Rabbit hemorrhagic disease;United States of America
Dengue;Viet Nam
Anthrax;United States of America
Influenza pandemic (H1N1);Nil
Australian bat lyssavirus;Australia
Avian influenza;Vietnam, China
Potato late blight;Nil
Avian influenza;United Kingdom
Tick-borne encephalitis;Germany
Crimean-Congo hemorrhagic fever;Russia
Avian influenza;Egypt
Classical swine fever;South Africa
Rift Valley fever;Sudan
Hantavirus;Panama, Argentina
Nil;Nil
Foot and mouth disease;Taiwan
Crimean-Congo hemorrhagic fever;Pakistan
Bluetongue;Spain
Eastern equine encephalitis;Mexico
Nil;Kazakhstan
Nil;United States
Hepatitis A;United States
Leishmaniasis;Brazil
Toxic algae;United Kingdom
Nil;Nil
Anthrax;England
Ebola;Liberia, Guinea
Foot and mouth disease;Mongolia
Poliomyelitis;Pakistan
Avian influenza;Pakistan
Parvovirus B19;United States
Legionellosis;Australia
Nil;Nepal
Nil;Nil
Nil;United States
Nil;United States
Ebola;Democratic Republic of the Congo
Norovirus;Canada
Rabies;Russia
Strangles;United States
E. coli;European Union
Leishmaniasis;Pakistan
West Nile virus;United States
Anthrax;United States
Bluetongue;United Kingdom, Spain
Chronic wasting disease;United States
Nil;New Zealand
Chlamydiosis;Australia
Chikungunya;Tahiti
Legionellosis;United States
Aujeszky's disease;France
Rabies;India
Foot and mouth disease;Israel
Listeriosis;United Kingdom
Avian influenza;Iraq
Pertussis;United States
Porcine reproductive and respiratory syndrome;Switzerland
Cholera;Germany
Bacillus cereus, anthrax-like infection;Africa
Ebola hemorrhagic fever;Gabon
Hantavirus;USA, Canada
Avian influenza;Viet Nam, Bangladesh
Gastroenteritis;India
Nil;USA
Hendra virus;Australia
Chikungunya;Caribbean
Anthrax;United Kingdom
Foot & mouth disease;China
Foot & mouth disease;Brazil
Yellow fever;Angola
Myocarditis;Sweden
Guillain-Barre syndrome;United Kingdom
Crimean-Congo hemorrhagic fever;Russia
West Nile virus;USA
Yellow fever;Brazil
Bovine brucellosis;Fiji
Mumps;Malaysia, Ireland
Balclutha horse syndrome;New Zealand
Influenza A (H1N1);Nil
Human metapneumovirus;USA
Bovine tuberculosis;Ireland
Vibrio species gastroenteritis;Nepal
Usutu virus;Germany
Maize redness;Serbia
Poliomyelitis;Indonesia
Canine distemper;United Arab Emirates
Classical swine fever;Brazil
Rabies;Ecuador
Legionellosis;USA
Hantavirus;Panama
Mosaic disease;Asia
Antibiotic resistance;Nil
Cholera;Nil
Rabies;USA, Canada
Meningitis, meningococcal;Nigeria
Anthrax;Argentina
Mumps;USA
Salmonellosis;Australia
Hantavirus;Argentina
Poliomyelitis;Pakistan
Foot & mouth disease;Taiwan
Leptospirosis;Sri Lanka
Avian influenza;Eastern Asia
Ribavirin;Nil
Lassa Fever;Nigeria
Monkeypox;Nil
Equine herpesvirus;USA
West Nile Virus;Canada
Methanol poisoning;Mexico
Die-off, avian;Russia
Cholera, diarrhea & dysentery;Philippines
Avian influenza;Hong Kong
Hemorrhagic fever;Russia
Grapevine pinot gris virus;China
West Nile Virus;USA
Ebola virus disease;West Africa
Monkeypox;Nil
Undiagnosed disease, lychee;Bangladesh
CJD (new variant);USA
Anthrax;Botswana
Bovine tuberculosis;USA
Yellow fever;Brazil
Salmonellosis;Norway
Anthrax;Canada
Botulism;USA
Dengue, Dengue hemorrhagic fever;Vietnam
COVID-19;China, South Korea
Syphilis;Australia
Rhizomania, virus yellows;United Kingdom
Avian influenza;Nil
Scrub typhus;Nepal
COVID-19;United Kingdom, South Africa, South Asia
Influenza pandemic (H1N1);Australia, United Kingdom
Chronic wasting disease;USA
Crimean-Congo hemorrhagic fever;Spain
Tuberculosis;USA
West Nile Virus;Italy, Greece
Syphilis;USA
Anthrax;Philippines
Monkeypox;Nil
Phakopsora sp., soybean rust;Africa
Avian influenza;China
Contagious ecthyma;Australia
Brucellosis;Kazakhstan
COVID-19;Singapore, China
Dengue, Dengue hemorrhagic fever;Cuba
Poliomyelitis;Sudan, Yemen, Afghanistan
Anthrax;Kenya
Cyclosporiasis;USA
Influenza pandemic (H1N1);Taiwan
Measles;United Kingdom
Avian influenza;Indonesia
COVID-19;Nil
Peste des petits ruminants;Israel
Ebola hemorrhagic fever;Congo Republic
Anthrax;Sierra Leone
Lassa fever;United Kingdom
Legionellosis;Spain
Diphtheria;Yemen
Mushroom poisoning;Spain
Classical swine fever;Croatia
Eastern equine encephalitis;USA
Salmonellosis;Norway
African swine fever;Lithuania
Foot & mouth disease;United Kingdom
Undiagnosed deaths;Nigeria
Cholera,diarrhea & dysentery;Nil
Dengue/DHF;Nil
MERS-CoV;Saudi Arabia
Sweet potato leaf curl virus;Kenya
Yellow fever;Uganda
Avian influenza;USA
Streptococcus;Canada
Nil;South Africa
Bluetongue;Kenya
E. coli EHEC;USA
Anthrax;Kyrgyzstan
Dengue/DHF;Nil
Measles;Italy
Monkeypox;Cameroon
Scrapie;Canada
Cholera;Venezuela
Botulism;Brazil
Dengue/DHF;Nil
Vulture die-off;India, Pakistan, Nepal
Antibiotic resistance;USA
Yellow fever;Nil
Fungal pathogens;United Kingdom
Anthrax;India
Pfiesteria piscicida;Nil
Avian influenza;China
Avian influenza;China
Undiagnosed die-off;Marshall Islands
Poliomyelitis;Nil
