Bluetongue;Spain
Anthrax;USA
Avian influenza;Egypt
Plague;USA
Synovial chondrometaplasia;USA
Avian influenza;Australia
Chikungunya;Samoa
Avian influenza;India
Avian influenza;South Korea
West Nile virus;Western Hemisphere
Foot & mouth disease;China
Hepatitis;India
Mercury poisoning, cyanide poisoning;Sudan
Peste des petits ruminants;Bulgaria
Scrub typhus;India
Dengue;Nil
Meningococcal disease;Nil
Dengue;Nil
Japanese encephalitis;India
Malaria;USA
Undiagnosed diseases;Pakistan
Food poisoning;Finland
Anthrax;Serbia
Nipah virus;India
Novel coronavirus;China, South Korea
Salmonellosis;USA
Anthrax;Kyrgyzstan
Poliomyelitis;Brazil
American foulbrood;New Zealand
Salmonellosis;Canada
Hepatitis;Pakistan
Floodborne illnesses;Pakistan
Lassa fever;Nigeria
Nil;Nil
Cholera;Sierra Leone
Trichinellosis;Argentina
Ebola;Democratic Republic of the Congo
Rabies;Africa, Asia, Europe
Nil;Asia
Avian influenza;Japan
Nil;Nil
Dengue/DHF;Nil
Avian influenza;South Korea
Legionellosis;China
Equine herpesvirus;USA
Foot & mouth disease;China
Poliomyelitis;Nil
Cholera, diarrhea & dysentery;Nil
Respiratory infection;USA
Bluetongue;United Kingdom
Elizabethkingia anophelis;USA
Avian influenza;Europe
Influenza pandemic;Nil
Murray Valley encephalitis;Australia
Typhoid fever;Kenya
Diphtheria;Haiti
Leishmaniasis;Paraguay
Avian influenza;Nil
Human enterovirus D68;Norway
Anthrax;Australia
Influenza pandemic;Nil
Yellow fever;Brazil
Infectious keratoconjunctivitis;Spain
Pertussis;USA
Measles;USA
Viral gastroenteritis;Nil
Rabies;USA
West Nile virus;USA
Pink disease;Papua New Guinea
Plague;Democratic Republic of the Congo
Lumpy skin disease;China
Foot & mouth disease;Namibia
Hemorrhagic fever;Brazil
Poliomyelitis;Pakistan
MERS-CoV;Greece, Saudi Arabia
Antibiotic resistance;Canada
Nil;Nil
African swine fever;Belarus
MERS-CoV;Saudi Arabia
Hepatitis A;Australia
African swine fever;China
Botulism;United States
Leptospirosis;Denmark
Lymphoproliferative disease;United States
Crimean-Congo hemorrhagic fever;Namibia
Grapevine B virus;Australia
Hendra virus;Australia
Malaria;Eswatini
Foot & mouth disease;China
Late blight;India
Endogenous retroviruses;Nil
Vesicular stomatitis;United States
Listeriosis;Switzerland
Salmonellosis;United States
Ebola;Democratic Republic of the Congo
Vibrio vulnificus;China
Amebic meningoencephalitis;United States
MERS-CoV;Saudi Arabia
Salmonellosis;United States
Rabies;Costa Rica
Epizootic hemorrhagic disease;United States
Aflatoxin;United States, Canada
Pneumonia;Zimbabwe
Avian influenza;Mexico
Cryptosporidiosis;Ireland
African swine fever;China
Histoplasmosis;United States, El Salvador
Rabies;Denmark
Avian influenza;United States
Avian influenza;China
DDT;Nil
Yellow fever;Venezuela
Pythiosis;United States
Anthrax;Kazakhstan
Avian influenza;Indonesia
Respiratory illness;Iraq
Avian influenza;China
Avian influenza;Indonesia
Marine life die-off;Malaysia
Sarin gas;Japan
Rabies;United States
African swine fever;Ghana
Pertussis;Nil
Anthrax;India
Foot & mouth disease;Kazakhstan
Equine infectious anemia;United States
Chikungunya;Nil
African swine fever;China
COVID-19;China, Lithuania
Bluetongue, bovine;Israel
Marburg hemorrhagic fever;Angola
Food poisoning;Philippines
Botulism;Nil
Avian influenza;China
Avian influenza;Nigeria
Tularemia;Russia
Red tide;Nicaragua
West Nile virus;Canada
West Nile-like virus;Nil
Echinococcosis;Uruguay
COVID-19;Netherlands, Denmark
Parechovirus infection;Australia
Syphilis;Japan
Anthrax;United Kingdom
Japanese encephalitis;India
Nipah virus;Malaysia
Crimean-Congo hemorrhagic fever;Pakistan
Measles;Nil
Chikungunya;Madagascar
Syphilis, Gonococcal disease, Chlamydia;United States
Poliomyelitis;Pakistan
BSE;United Kingdom
Cholera, Diarrhea & dysentery;Yemen
Whale strandings;Nil
Koi herpesvirus disease;United Kingdom
Rabies;United States
Campylobacter;United Kingdom
Crimean-Congo hemorrhagic fever;India
Plague;Turkmenistan
Botulism;Ukraine
Bluetongue;France
Anthrax;China
Foot & Mouth disease;South Korea
Marburg hemorrhagic fever;Angola
Enterovirus 71;Taiwan
Heartland virus;United States
Avian influenza;Switzerland, Austria, Croatia
Crimean-Congo hemorrhagic fever;Mauritania
Hantavirus;Chile, United States
Cholera;New Zealand
Lyme disease;United States
FoodNet for foodborne infections;United States
Pertussis;Canada
Potato virus Y;United States
Ljungan virus;Sweden
Undiagnosed deaths;United States
Japanese encephalitis;India
Food poisoning;India
Botulism;Canada
Brucellosis;USA
Nil;Australia
Foot and mouth disease;China
Leaf blight;India
Avian influenza;Sudan
Foot and mouth disease;United Kingdom
Newcastle disease;Australia
Salmonellosis;USA
Nil;Nil
Foodborne illness;Bulgaria
Nil;Brazil
Leishmaniasis;Sudan
Mumps;USA
Plague;USA
Ebola hemorrhagic fever;Gabon
Nil;Viet Nam
Nil;USA
Zika virus;Nil
Anthrax;Australia
Monkeypox;Nil
Eastern equine encephalitis;USA
Chronic wasting disease;Canada
Influenza;Nil
West Nile virus;USA
Eastern equine encephalitis;USA
Foot and mouth disease;United Kingdom
African swine fever;Moldova
Leptospirosis;India
African swine fever;China
Nil;Nil
Cholera, diarrhea & dysentery;Nigeria
Tick-borne encephalitis;France
Equine infectious anemia;USA
Zika virus;Nil
Leptospirosis;France
Eastern equine encephalitis;USA
African swine fever;Georgia
Mycoplasma bovis;New Zealand
Botulism;USA
Schistosomiasis;Belgium
Undiagnosed illness;India
Ehrlichiosis;USA
Malaria;Australia
Hand, foot & mouth disease;Viet Nam
Bartonellosis;Peru
Avian influenza;Viet Nam
Salmonellosis;Australia
Rocky Mountain spotted fever;Brazil
Brucellosis;USA
Tuberculosis;Germany
Classical swine fever;Japan
Hepatitis A;USA
Rabies;Indonesia
Coconut lethal yellowing disease;Guatemala
Nil;United Kingdom
Chikungunya;France, Senegal
Canine lice;USA
Rabies;USA
Alternaria leaf blotch;India
Nil;USA
Equine infectious anemia;Switzerland
Dengue, Dengue Hemorrhagic Fever;USA, Bangladesh
Influenza A (H1N1);Worldwide
Avian influenza;China
Eastern equine encephalitis;USA
Nil;USA
Hepatitis B;India
Jamestown Canyon virus;USA
Ebola;Democratic Republic of the Congo, Uganda
Nil;Germany
E. coli O157;USA
Foot & mouth disease;Peru
Mumps;United Kingdom
Chikungunya;Indonesia
Cholera;Hong Kong
Eastern equine encephalitis;USA
Malaria;Germany
Tularemia;USA
Nil;Ukraine
Cholera, diarrhea & dysentery;Africa, Asia
COVID-19;China, South Korea
Hantavirus;Panama
Amebic meningoencephalitis;USA
Salmonellosis;European Union, Poland
Alternaria alternata;India
Legionellosis;Netherlands
Shigellosis;Australia
Botulism;USA
Listeriosis;Spain, Portugal
Ehrlichiosis;USA
Avian influenza;India
Influenza A (H1N1);Worldwide
Nil;Nil
Chronic wasting disease;USA
Phytoplasma;Italy
Leprosy;Papua New Guinea
Bovine tuberculosis;USA
Nil;USA
Anthrax;Canada
Schmallenberg virus;Switzerland
Chikungunya;Indonesia (Java)
Newcastle disease;United Kingdom (Scotland)
Classical swine fever;Japan
Equine infectious anemia;United Kingdom (Northern Ireland)
Measles;Middle East, Americas, Europe, Pacific
Avian influenza;China (Guangdong)
Avian influenza;Ireland (Wexford)
Foot & mouth disease;South Korea
Alkhurma virus;Saudi Arabia (Makkah)
E. coli EHEC;United States of America (Arizona)
Nil;Iceland
Hand, foot & mouth disease;Thailand
Foot & mouth disease;Europe
COVID-19;Americas, global
Mycoplasma bovis;New Zealand (Wairarapa)
Bluetongue;Italy (Cuneo, Cremona)
Rabies;Indonesia (Bali)
Foot & mouth disease;Kyrgyzstan (Batken)
Zika virus;Americas, Asia, Europe
Food poisoning;Japan
Anthrax;United States of America (South Dakota)
Classical swine fever;Croatia
Hepatitis B, Hepatitis C;Nil
BSE;France
Yellow fever;Ghana (Upper West)
Dirofilariaisis;Russia (Nenets Autonomous Okrug)
Influenza A(H3N2)v;United States of America (Ohio)
Malaria;Nil
Leishmaniasis;United Kingdom
Japanese encephalitis;India (Assam)
Meningococcal meningitis;Russia (Komi Republic)
Plague;Uganda (Masindi)
Avian influenza;Iraq (Salah ad Din)
Nil;Nil
Cholera;Russia (Moscow)
Rabies;United States of America (Maryland)
Typhoid fever;Australia, Papua New Guinea
Bartonellosis;Peru
Nil;Mexico
Chronic wasting disease;United States of America (Kansas)
Crimean-Congo hemorrhagic fever;Pakistan (North West, Sindh)
Brucellosis;United States of America (Montana)
Meningococcal disease;international
Yellow fever;Colombia, Peru
Hantavirus;Argentina (Buenos Aires)
Anthrax;Canada (Saskatchewan)
Salmonellosis;Denmark
Nil;United Kingdom
Salmonellosis;United States of America
Streptococcus suis;Netherlands
Botulism;United States
Eastern equine encephalitis;United States
Viral gastroenteritis;Nil
Undiagnosed respiratory;Afghanistan
Dengue fever;Australia
Dengue/DHF;Nil
Yellow fever;Guinea
Toxoplasmosis;Australia
Bluetongue;Bosnia & Herzegovina
Rabies;Georgia
Anthrax;Canada
Rift Valley fever;Nil
Creutzfeldt-Jakob disease;Nil
MERS-CoV;South Korea
Mycobacterium ulcerans;Nil
Pseudorabies;Germany
Tick-borne encephalitis;Switzerland
Gastroenteritis;Philippines
Equine herpesvirus;United States
Rift Valley fever;South Africa
MERS-CoV;South Korea, Saudi Arabia
Huanglongbing;Cuba
Measles;Marshall Islands
Theileria;New Zealand
Avian influenza;Thailand
Tularemia;Sweden
Leptospirosis;Nil
Nil;Nil
Ebola;Guinea, Democratic Republic of the Congo
Clostridium difficile;United States
Measles;Nil
Legionellosis;Spain
Murine typhus;Japan, Indonesia
Bluetongue;Spain
Influenza B virus;United Kingdom
Salmonellosis;Nil
Coccidioidomycosis;United States
Foot & mouth disease;North Korea
Prion disease;Nil
Sheep pox & goat pox;Greece
Japanese encephalitis;Vietnam
Brucellosis;Japan
Lumpy skin disease;Russia
Hantavirus pulmonary syndrome;Canada
Undiagnosed disease;India
Leishmaniasis;Macedonia, Montenegro, Syria
Anthrax;Zimbabwe
Avian influenza;Indonesia
MERS-CoV;Saudi Arabia
Legionellosis;Netherlands
Foot & mouth disease;Zambia
Influenza pandemic (H1N1);Nil
Porcine epidemic diarrhea;Canada
Avian influenza, human;Azerbaijan, Cambodia, Egypt
Newcastle disease;Bulgaria
Nil;Nil
Canine influenza;USA
Hepatitis A;Ukraine
Foot & mouth disease;India
Anthrax;bison, Canada
Influenza A;Canada
Rabies;USA
Salmonellosis;Austria
Dengue;Nil
Influenza;USA
Avian influenza;Cote d'Ivoire
Salmonella typhimurium;Denmark
Rabies;South Africa
Norwalk-like virus;New Zealand
Enteroviral meningitis;Australia
Hepatitis A;USA
Ebola virus disease;West Africa
Piscine reovirus;USA, Canada
Chikungunya;Pakistan
Streptococcus group B;USA
Avian influenza;USA
Amebic meningoencephalitis;Pakistan
Newcastle disease;Sweden
Hantavirus pulmonary syndrome;USA
Swine fever;Italy
Prion disease;Nil
Foot & mouth disease;Greece
Foodborne illness, Salmonellosis;Ukraine
Botulism;United Kingdom
Antibiotic contamination;China
Scrapie;Canada
Zika virus;Americas, Asia, Europe, Indian Ocean
Hepatitis E virus;Uganda
Antibiotic resistance;Europe
Leptospirosis;Sri Lanka
Avian influenza;China
Chronic wasting disease;Canada
Hantavirus;USA
Japanese encephalitis;India
African swine fever;Bulgaria
BSE;Portugal
Crimean-Congo hemorrhagic fever;Mauritania
Mumps;Bosnia & Herzegovina
Ebola;Gabon
Togninia sp.;USA
Chlamydia, Alzheimer's disease;Nil
Chikungunya;Indonesia
MERS-CoV;Thailand, Kuwait
Ebola;Democratic Republic of the Congo
Foot & mouth disease;Jordan
Yellow fever;Brazil
Theileria;Australia
Avian influenza;Thailand, Vietnam
COVID-19;Europe, Africa
Soybean rust;Argentina
Infant botulism;Ireland
Avian influenza;China, Nigeria, Russia
Brucellosis;Uzbekistan
Phakopsora sp., soybean rust;South Africa
Ebola;Democratic Republic of the Congo
Dengue, DHF;Malaysia
Typhoid fever;Australia, Papua New Guinea
Nil;Nil
Ebola;Democratic Republic of the Congo
Syphilis;USA
Chikungunya;Thailand
Pertussis;Argentina
Anthrax;Pakistan
Hantavirus;Taiwan
Hepatitis C;USA
Cryptosporidiosis;Australia
Staphylococcus aureus, MSSA;Canada
E. coli EHEC;USA
Cholera, diarrhea & dysentery;Nil
E. coli 0157;USA
Bovine tuberculosis;USA
Yellow fever;Brazil
Myxomatosis;Luxembourg
Measles;UK
Meningitis, meningococcal;Nigeria
Anthrax;Namibia
Serous meningitis;Russia
Rabies;Indonesia
Shigellosis;UK
Avian influenza;China
Mycoplasma bovis;New Zealand
Wheat stripe rust;Australia
Nil;India
Syphilis;Germany
MERS-CoV;Qatar
Cholera, diarrhea & dysentery;Nil
Salmonellosis;USA
Rabies;Brazil
Avian influenza;Czech Republic
Nil;Nil
Staphylococcus aureus, MRSA;Brazil
Cholera, diarrhea & dysentery;Nil
Drug abuse, synthetic drugs;USA
Foot & mouth disease;Namibia
Hantavirus;Chile
Oncogenic virus exposure;Nil
Cercopithecine herpesvirus 1;Taiwan
Scrapie;Japan
Nil;USA
Undiagnosed illness;India
Frog mortalities;Australia
Ebola hemorrhagic fever;Republic of the Congo
Plague;USA
Malaria;India
Nil;Nil
Bird die-off;USA
Peste des petits ruminants;Palestinian Authority
Nil;New Zealand
E. coli;Sweden
Undiagnosed fatal illness, canine;USA
African swine fever;Russia
Rabbit hemorrhagic disease;Ireland
Undiagnosed die-off, wild birds;Somalia
Salmonella infantis;Israel
Nil;Ireland
Chikungunya;India
Cholera, diarrhea & dysentery;Syria
Mpox;Worldwide, USA
Measles;Nil
Ergot & stripe rust;USA
Pneumonia ovine;USA
Rabies;Finland
Foot & mouth disease;South America
Equine herpesvirus;USA
Prion disease;Nil
Lyme disease;USA
Anthrax;USA
Adenovirus type 3;Portugal
Poliomyelitis;Pakistan, Syria
Cholera;East Africa
Foot & mouth disease;Israel
Hepatitis A;USA
Sea turtle die-off;Australia
Cholera;Tanzania
Cholera;Somalia
E. coli O157:H7;USA
Keystone virus;USA
Avian influenza;Eurasia, Europe, China
Unknown disease;Canada
Nipah encephalitis;Bangladesh
Avian influenza;Russia
Paralytic shellfish poisoning;United States
Eastern equine encephalitis;United States
Hantavirus;United States
Citrus tristeza;Italy
Salmonellosis;United States
Nil;Nil
Avian influenza;Turkey
Newcastle disease;Russia
Antibiotic resistance;Europe, Canada
Ceratobasidium;United Kingdom
Foot & mouth disease;China
Tick-borne encephalitis;Switzerland
Norovirus;United States
Leprosy;United States
Equine infectious anemia;Canada
Avian influenza;Hungary
Vesicular stomatitis;United States
Measles;Africa, United States, Caribbean, Canada, Europe
European foulbrood;Norway
Nil;Nil
Schmallenberg virus;France
Salmonellosis;Europe
Nil;United States
Avian influenza;Taiwan
Bluetongue;Netherlands, Denmark
Melioidosis;Spain
Peste des petits ruminants;China
Equine influenza;Australia
Potato spindle tuber viroid;Australia
Chikungunya;Nil
Porcine reproductive & respiratory syndrome;Switzerland
Influenza B virus;New Caledonia
Ebola;Democratic Republic of the Congo
Hantavirus infection;United States
Prion disease;Nil
Soybean rust;United States
Anthrax;United States
Cholera, diarrhea & dysentery;Nil
Nipah virus;India
Chikungunya;Indonesia
Avian influenza;Europe
Avian influenza;China
Ebola;Democratic Republic of the Congo
Malaria;Bahamas
Salmonella;United States
Equine herpesvirus;Canada
Ebola;Nil
Ebola;Uganda
Avian influenza;Thailand
West Nile virus;United States
Nil;United States
Hand, foot & mouth disease;United States
Nil;Indonesia
Malaria;Angola
African swine fever;Ukraine
Balclutha horse syndrome;New Zealand
Influenzavirus A H5N1;Nil
Mengla virus;China
Newcastle disease;Israel
Hepatitis A;Australia
Avian influenza;Indonesia
Yellow fever;Sudan
Streptococcus pneumoniae;Nil
Porcine epidemic diarrhea;Canada
Lumpy skin disease;Georgia
Tomato mottle mosaic virus;Netherlands
Sclerotinia;Australia
Bovine spongiform encephalopathy (BSE);Canada
Escherichia coli EHEC;United States
Influenza;United States
Coccidioidomycosis;United States
Chlorine gas leak;China
Brucellosis;Russia
Avian influenza;Indonesia
Amebic meningoencephalitis, primary;United States
Avian influenza;United Kingdom
Measles;Nil
Vibrio vulnificus;Taiwan
Leishmaniasis, visceral;Brazil
Bovine tuberculosis;United States
Yellow fever;Uganda
Nil;Asia
Undiagnosed disease;Australia
Avian influenza;Europe
Leishmaniasis;Brazil
Foot & mouth disease;Bulgaria
Hantavirus;Panama, Argentina
Monkeypox;France
Dengue;Americas, Asia, Indian Ocean, Europe
Hantavirus;Panama
Clubroot;Canada
Legionellosis;Italy
Mildew;Bangladesh
COVID-19;Global
Meningococcal disease;Saudi Arabia
Dysentery, bacillary;South Korea
Poliomyelitis;Yemen
African swine fever;Indonesia
Nil;Nil
Clubroot;Canada
COVID-19;Nil
Lumpy skin disease;Nil
Leptospirosis;Kazakhstan
Dirofilariasis;India
Salmonellosis;Ukraine
Brucellosis;USA
Taenia ovis;New Zealand
Mumps;USA
Chikungunya;United Kingdom
Foot & mouth disease;Mongolia
Legionellosis;USA
Chronic wasting disease;USA
Foot & mouth disease;Taiwan
Avian influenza;Egypt
Kunjin virus;Australia
Rabies;USA
West Nile virus;USA
Measles;USA
White nose syndrome;USA
Equine herpesvirus;Canada, USA
Swine fever;Slovakia
Tuberculosis;USA
African swine fever;Japan, Vietnam
Vibrio vulnificus;USA
Hantavirus;Argentina
Bluetongue;Yugoslavia
Yellow fever;Ghana
Rabbit viral hemorrhagic disease;Nil
MERS-CoV;Saudi Arabia
Pseudorabies;USA
E. coli;USA
Hepatitis;USA, Europe
Anthrax;Kazakhstan
Botulism;USA
Foot & mouth disease;United Kingdom
BSE;Romania
Hepatitis E;France
Anthrax;Kazakhstan
Zika virus;Americas, Asia, Europe
Infectious hematopoietic necrosis;Kenya
MERS-CoV;Saudi Arabia
Scrapie;Hungary
Yellow fever;Brazil
Anthrax;Germany
Hepatitis A;USA
Dengue, DHF;Americas, Asia
Hepatitis A;USA
Yellow fever;Congo DR
Botulism;USA
Cholera O139;Russia
Encephalitis, tickborne;Saudi Arabia
Fungal infection;USA
Hepatitis A;Canada
Unidentified hemorrhagic fever;Uganda
Poliomyelitis;Nigeria
CJD;United Kingdom
Dengue/DHF;Vietnam
Chikungunya;British Virgin Islands
Dengue/DHF;Nil
Hemorrhagic septicemia;Kazakhstan
Anthrax;Argentina
Sodium nitrate poisoning;Russia
Influenza pandemic (H1N1) 2009;Russia
Conjunctivitis, viral;USA
Anthrax;Lesotho
West Nile virus;France
Yellow fever;Nigeria
COVID-19;Nil
Avian influenza;China
Foot & mouth disease;South Korea
Rubella;Mexico, Central America
Scombroid fish poisoning;China
African swine fever;Ukraine
Hendra virus;Australia
Toxic caterpillar;United Kingdom
Trichinellosis;France
Avian influenza;Vietnam
West Nile virus;Canada
Bluetongue;Europe
Cholera, diarrhea & dysentery;Nil
Foot & mouth disease;United Kingdom
West Nile virus;USA
E. coli O157;USA
Rabies;Bhutan
Avian influenza;Nil
Rabies;Vietnam
West Nile virus;USA
SARS;Nil
West Nile virus;USA
Tobacco streak virus;Australia
Nil;Tanzania
Foodborne illness;Serbia
Ebola;Nil
Poliomyelitis;Ethiopia
Smallpox;USA
Botulism;China
Avian influenza;Nil
Crimean-Congo hemorrhagic fever;Turkey
Undiagnosed deaths;Nigeria
Influenza;Ukraine
Tularemia;USA
African swine fever;Ukraine
Rabies;USA
West Nile virus;Nil
Plague;China
Asian greening;Tanzania
White nose syndrome;USA
Botulism;Canada
COVID-19;Netherlands
Foot & mouth disease;India
Foot & mouth disease;Israel
Respiratory illness;Sudan
Avian influenza;Nil
MERS-CoV;Nil
Infectious salmon anemia;Chile
Bovine tuberculosis;Israel
COVID-19;Nil
Rabies;Indonesia
Diarrhea;USA
Lassa fever;Nigeria, Liberia
Leptospirosis;Ecuador
Avian influenza;Egypt
Foot & mouth disease;Botswana
E. coli O157;USA
Nil;Nil
Botulism;Russia
Cholera;Yemen
Bluetongue;Macedonia
African swine fever;Moldova
Rabbit hemorrhagic disease;Canada
Rabies;Nepal
Canine parvovirus;India
Anthrax;Canada
Cholera;Nil
Cholera;Nil
Amebic meningoencephalitis;USA
Vibrio vulnificus;USA
Eastern equine encephalitis;USA
Vector borne diseases;USA
Eastern equine encephalitis;USA
Avian influenza;USA
Foot & mouth disease;United Kingdom
Chikungunya;Nil
Tuberculosis;Canada
Rabies;USA
Myocarditis;Nil
Hantavirus pulmonary syndrome;Nil
Scombroid fish poisoning;Nil
African swine fever;Slovakia
Undiagnosed fatal disease, bovine;Laos 
 Murine typhus;USA 
 E. coli EHEC;USA 
 Rabies;USA 
 Klebsiella pneumoniae;Jamaica 
 Botulism;Australia 
 Measles;France 
 Cholera, diarrhea & dysentery;Dominican Republic, Haiti 
 Nil;USA 
 Avian influenza;Europe 
 Sindbis virus;Finland 
 Hepatitis A;USA 
 Oropouche;Peru 
 Equine herpesvirus;USA 
 Food poisoning;China 
 Grapevine decline;USA 
 Trypanosomiasis (Chagas disease);Venezuela 
 Hepatitis A;European Union 
 Salmonellosis;USA 
 Typhoid fever;Tajikistan 
 Dengue;Trinidad and Tobago 
 Bovine tuberculosis;Malta 
 Avian influenza;Poland 
 Anthrax;India 
 Rabies;Taiwan 
 Influenza A (H1N1) "swine flu";worldwide 
 Bluetongue;Europe 
 West Nile Virus;Canada 
 Influenza;Nil 
 West Nile virus;USA 
 Foot & mouth disease;Zimbabwe 
 Streptococcus suis;China 
 Ebola;Nil 
 Eastern equine encephalitis;USA 
 Hepatitis A;USA 
 Salmonellosis;USA 
 Botulism;Canada 
 Undiagnosed deaths;Benin 
 Monkeypox;Nil 
 Rat bite fever;USA 
 Listeria monocytogenes;USA 
 Undiagnosed die-off, tularemia;USA 
 Citrus mosaic disease;India 
 CJD, familial;Nil 
 Amebic meningoencephalitis, primary;USA 
 Unexplained deaths, birds;USA 
 Canine distemper;USA 
 Rabies;Nigeria 
 Foot & mouth disease;Indonesia 
 MERS-CoV;South Korea, Saudi Arabia, United Arab Emirates
Canine distemper;USA 
Typhoid fever;Fiji 
Bluetongue;Europe 
Malaria;Canada 
Avian influenza;Egypt, Indonesia 
Feline panleukopenia;Japan 
Chlamydia pneumonia;USA 
Avian influenza;Portugal 
Influenza pandemic (H1N1);Nil 
Avian influenza;China 
Ebola;Congo DR 
Avian influenza;Indonesia 
Hemorrhagic fever with renal syndrome;Russia 
Listeriosis;New Zealand 
Hantavirus infection;USA 
West Nile virus;Romania 
Pneumococcal disease;United Kingdom 
Influenza pandemic (H1N1);India 
Varicella;India 
Syphilis;Russia 
Ebola;Congo DR, Uganda 
Avian influenza;China 
Bovine brucellosis;Fiji 
Anthrax;Kyrgyzstan 
Legionellosis;USA 
E. coli EHEC;USA 
Nil;Nil 
West Nile virus;USA 
Amebic meningoencephalitis, primary;Pakistan 
Varicella;Australia 
Unexplained deaths, canines;USA 
Foot & mouth disease;Taiwan 
Avian influenza;South Korea 
Yellow fever;Paraguay 
CJD (new variant);United Kingdom 
Cholera, diarrhea & dysentery;Nil 
Foot & mouth disease;Nepal 
Trypanosomiasis;Bangladesh 
Foot & mouth disease;Taiwan 
Smoke inhalation;USA 
Q fever;Chile 
Avian influenza;Indonesia 
Foot & mouth disease;China 
Nil;USA 
Plague;USA 
Nil;Afghanistan 
Paralytic shellfish poisoning;Philippines 
Beet virus Q;Iran 
Equine piroplasmosis;USA 
Nil;Americas
Fenthion poisoning;Australia
Avian influenza;United Kingdom
MERS-CoV;Oman
MERS-CoV;Saudi Arabia
Foot & mouth disease;Nil
Gastroenteritis, E. coli EPEC;United States
Nil;Nil
Nil;Canada
Arsenic poisoning;United Kingdom
Tularemia;United States
Newcastle disease;Zimbabwe
Carbofuran poisoning;Kenya
Plague;Mongolia
Pythiosis;United States
COVID-19;United States, United Kingdom, South Africa
Antibiotic resistance;United Kingdom
Canine distemper;United States
Avian influenza;Bangladesh, India, Pakistan, Saudi Arabia
Marburg virus disease;Ghana
Chikungunya virus, Zika virus;Brazil
Dengue;Viet Nam
Anthrax;India
Salmonellosis;Sweden
Avian influenza;Togo
Nil;Nil
Mycobacterium ulcerans;Australia
Measles;United States, New Zealand
Leptospirosis;Australia
Hantavirus;Argentina
Typhoid fever;Lebanon
Typhoid;Russia
Avian influenza;Chile
Cholera, diarrhea & dysentery;Nil
Dengue;Nil
Nil;Nil
Legionellosis;United States
Paratyphoid fever;Israel
Rabies;Bulgaria
Listeriosis;United States
Foot & mouth disease;Myanmar
Lumpy skin disease;Republic of North Macedonia
Plague;United States
Rift Valley fever;Tanzania
Legionellosis;Italy
West Nile virus;United States
Prion disease;Nil
Anthrax;India
Bluetongue;Nil
Avian influenza;India
Malaria;India
Cholera;East Africa
Yersiniosis;Russia
Japanese encephalitis;India
Hepatitis A;USA
Anthrax;Zimbabwe
Zika virus;Nil
Cholera, diarrhea & dysentery;Nil
COVID-19;Nil
Japanese encephalitis;India
Newcastle disease;Sweden, Denmark
Coronavirus;Saudi Arabia, United Kingdom, Germany
Undiagnosed illness;Nigeria
Iris yellow spot;India
Rabbit calicivirus;Nil
Phosphine gas poisoning;Palestinian Authority
Undiagnosed deaths;Saudi Arabia
Avian influenza;China
Varicella;Canada
Hepatitis C;India
Infectious salmon anemia;Canada
Varicella;Qatar, Maldives
Brucellosis;USA
Plague;USA
Soybean Fusarium infection;Nil
Rotavirus;India
Mucormycosis;USA
Poliomyelitis;Republic of Congo
Foot & mouth disease, Anthrax;Tanzania
Melioidosis;Singapore
Bluetongue;Nil
Foot & mouth disease;Israel
Cholera, diarrhea & dysentery;Haiti
Yellow fever;Kenya
Lumpy skin disease;Kenya
Lumpy skin disease;Israel
Avian influenza;Indonesia
Amebic meningoencephalitis, primary;USA
Brown streak;Rwanda
Clubroot;Canada
Foot & mouth disease;India
Anthrax;Kenya
Measles;Nil
Poliomyelitis;Afghanistan, Cameroon, Nigeria
MERS-CoV;Saudi Arabia, Yemen, Jordan
St. Louis encephalitis, West Nile viruses;USA
Avian influenza;Nil
Fungal infection;USA
Rabies;Kyrgyzstan
Poisoning;USA
Cryptococcus neoformans;Canada
Rabies;Philippines
Blackleg;Australia
Kyasanur Forest disease;India
Hantavirus;Panama
Nil;Europe
Undiagnosed fever;India
Malignant catarrhal fever;South Africa
Smallpox;Soviet Union
Hepatitis A;Italy
Viral hemorrhagic septicemia;USA
Pseudorabies;USA
Theileria;New Zealand
Measles;Nil
Stripe rust;USA, Australia
Equine influenza;Colombia
Crimean-Congo hemorrhagic fever;Russia
Lassa fever;Nigeria
Infectious hypodermal and hematopoietic necrosis;USA
West Nile virus;USA, Canada
E. coli;Japan, USA
Chikungunya;India
Botulism;Canada
Influenza;Papua New Guinea
Foodborne illness;Canada
Chronic wasting disease;USA
West Nile virus;USA
Vesicular stomatitis;USA
Ebola hemorrhagic fever;Sudan
Listeriosis;Australia
Epizootic hemorrhagic disease;USA
African swine fever;Dominican Republic
Anthrax;Greece
Yellow fever;Liberia
Salmonellosis;French Polynesia
Avian influenza;Nil
Ebola virus disease;Nigeria, Liberia
Cholera, diarrhea & dysentery;Niger
Chronic wasting disease;Nil
Avian influenza;Viet Nam
Undiagnosed die-off;USA
Typhus;Burundi
Salmonellosis;USA
African horse sickness;Ghana
Influenza virus;Nil
Diphtheria;Paraguay
Trichinosis;European Union
E. coli EHEC;USA
Crayfish plague;Norway
Brown rot;Switzerland
Foot and mouth disease;Japan
Foot & mouth disease;Argentina
Avian influenza;China, Hong Kong
Brucellosis;Italy
Nil;Japan
Late blight;USA
Mushroom poisoning;Japan
Dengue, DHF;USA
Mycoplasma bovis;USA
Dengue, DHF;Brazil
Undiagnosed disease;USA
Dengue, DHF;China
