Avian influenza;USA
Vibrio parahaemolyticus;USA
Nil;Ukraine
Anthrax;Uganda
Cholera, diarrhea & dysentery;Nil
Malaria;Cambodia
Typhoid fever;Nil
St. Louis encephalitis;USA
Nil;Nil
Rabies;USA
Avian influenza;Nil
Water mold, Pythium insidiosum;USA
Avian influenza;Israel
Equine rhinopneumonitis;India
Epizootic hemorrhagic disease;USA
Avian influenza;Egypt
Measles;Philippines, Tanzania, USA
Q fever;Afghanistan
Eastern equine encephalitis;USA
COVID-19;USA, Denmark
Foot & mouth disease;Armenia
Anthrax;Kyrgyzstan
Yellow fever;Angola
Chronic wasting disease;USA
Nil;Myanmar
West Nile virus;USA
Nil;Panama
Jamestown Canyon virus;USA
Influenza pandemic H1N1;Nil
Ebola hemorrhagic fever;Uganda
Legionellosis;Australia
Rubella;Spain
White nose syndrome;Nil
African swine fever;Russia
Cholera, diarrhea & dysentery;Africa
Myxomatosis;Netherlands
Dengue/DHF;Nil
African swine fever;Russia
Yellow fever;Guinea
Botulism;Australia
Foot & mouth disease;Zambia
Poliomyelitis;India
Undiagnosed disease;Sri Lanka
Influenza;Nil
Avian influenza;USA
Japanese encephalitis;Nepal
Nil;Nil
E. coli 0157;Canada
BSE;France
Rabies;Bolivia
Cholera, diarrhea & dysentery;Nil
COVID-19;Nil
Avian influenza;Viet Nam
Foot & mouth disease;Netherlands
Chickenpox;Nepal
Severe acute respiratory syndrome;Canada
Foot & mouth disease;Viet Nam
Ebola;Sierra Leone, Congo DR
Influenza;Nil
West Nile virus;USA
Chikungunya;Caribbean
Stripe rust;Denmark
Undiagnosed deaths;USA
Diphtheria;South Africa
Malaria;Jamaica
SARS;China
Ebola;Sierra Leone
Bacterial black rot;USA
Witches' broom;Viet Nam
Measles;Nil
Trichinellosis;Argentina
MERS-CoV;Saudi Arabia
Cholera;Zimbabwe
Dengue/DHF;Nil
Rift Valley fever;South Africa
Foot & mouth disease;Viet Nam
Pepino mosaic virus;Bulgaria
Ebola;Sierra Leone
Bluetongue;Italy
Eastern equine encephalitis;Canada
Hantavirus pulmonary syndrome;Canada
Venezuelan equine encephalitis;Colombia
Chemical weapons;Iraq
Equine herpesvirus;USA
Avian influenza;Indonesia
Undiagnosed disease, banana;Malaysia
Q fever;Netherlands
Lassa fever;Sierra Leone
Cholera, diarrhea & dysentery;Haiti
Brucellosis;Taiwan
Hoof disease;USA
Rabies;China
Creutzfeldt-Jakob disease;United Kingdom
Chronic wasting disease;USA
St. Louis encephalitis;Nil
Measles;Nil
Nil;Madagascar
Nil;Taiwan
Schmallenberg virus;Germany, Netherlands
Trichinellosis;France, Canada
Rift Valley fever;Swaziland
Avian influenza;Egypt
Viral gastroenteritis;Nil
Avian influenza;USA
Avian influenza;South Africa
Avian influenza;Djibouti
Aedes albopictus;Nicaragua
Leishmaniasis;Armenia
Hand, foot & mouth disease;China, Hong Kong SAR
Undiagnosed illness;India
MERS-CoV;Saudi Arabia
Eastern equine encephalitis;USA
Lassa fever;Sierra Leone
Foot & mouth disease;Indonesia
Avian influenza;China, Hong Kong
Undiagnosed hemorrhagic fever;India
Undiagnosed die-off, fish;Saudi Arabia
Hepatitis C;USA
Nil;Nil
Peste des petits ruminants;Tajikistan
COVID-19;Nil
COVID-19;Nil
Undiagnosed deaths;Zambia
Nil;Nil
Aflatoxin;USA
Undiagnosed smut;Ethiopia
West Nile virus;Romania
Influenza;Nil
Undiagnosed illness;India
Food poisoning;Croatia
Zoonotic disease reporting;USA
Japanese encephalitis;India
E. coli;United Kingdom
Legionellosis;United Arab Emirates
Mumps;United Kingdom 
Tomato mosaic virus;Israel 
Mumps;USA 
Nil;USA 
Foot & mouth disease;Peru 
Avian influenza;India 
Yellow fever;Bolivia 
Influenza;USA 
Botulism;USA 
Hepatitis C;India 
Yersiniosis, Campylobacteriosis;Finland 
Avian influenza;China 
Marburg hemorrhagic fever;The Netherlands, Uganda 
Hantavirus infection;USA 
Q fever;Switzerland 
Salmonella;Israel 
Taenia ovis;New Zealand 
Avian influenza;China 
Japanese encephalitis;Australia, Indonesia 
Foodborne illness;USA 
Avian influenza;Myanmar 
African swine fever;Georgia 
Nil;USA 
Avian influenza;China, Hong Kong 
Ross River virus;Australia 
Eastern equine encephalitis;Canada 
Ebola virus disease;Democratic Republic of the Congo 
Chikungunya;Pakistan 
West Nile virus;USA 
Avian influenza;Egypt 
Chronic wasting disease;Canada, USA 
Echinococcus;Europe 
Nil;USA 
Hantavirus;Panama, Argentina 
Brucellosis;USA 
Cholera;Indonesia 
Avian influenza;Russia 
Avian influenza;Indonesia 
Heartwater;USA 
Creutzfeldt-Jakob disease;South Africa 
Non-tuberculous mycobacteria;USA 
Brucellosis;Algeria 
Eastern equine encephalitis;USA 
Syphilis;USA 
Poliomyelitis;Syria 
Anthrax;Tajikistan 
Foot & mouth disease;Malawi 
Mumps;Australia 
Scrub typhus;India 
Anthrax;Argentina 
Prion disease;Nil
Bovine Spongiform Encephalopathy (BSE);France
Japanese encephalitis;India
Foot and mouth disease;Mozambique, Zimbabwe
Avian influenza;Nil
Anthrax;India
Yellow fever, Rift Valley fever, Arboviruses;West Africa
Wellfleet Bay virus;USA
Japanese encephalitis;India (Andhra Pradesh)
Nil;Nil
Avian influenza;Egypt, Pakistan
Herpes simplex type 1;USA
Virus yellows;United Kingdom
Anthrax;Zambia
Q fever;Netherlands
Bovine Spongiform Encephalopathy (BSE)?;USA
Hantavirus;Peru, Paraguay
Melioidosis;Spain, Gambia
Rabies;Peru
Bovine Spongiform Encephalopathy (BSE);France
Anthrax, Rabies, Foot and mouth disease;Georgia
St. Louis encephalitis;USA (Oregon)
Dracunculiasis, Onchocerciasis;Sudan
Tomato spotted wilt virus;Australia
Foot and mouth disease;Argentina
African swine fever;Belgium
Legionellosis;Spain (Murcia)
Lassa fever;Nigeria
Syphilis, Gonorrhea;Australia
Cryptosporidiosis;United Kingdom
Rabies;USA
Nil;USA (WV, OH, PA)
Hemorrhagic fever;Tajikistan
Avian influenza;USA
Influenza;Australia
Poliomyelitis;USA, UK
Gonococcal disease;USA
West Nile virus;Nil
Salmonellosis;USA
Rabies;England
Anthrax;Malawi
Foot and mouth disease;Taiwan
Small hive beetle infestation;Nicaragua
COVID-19;Nil
West Nile virus;Israel
Dengue fever;Ecuador
Lyme disease;United Kingdom
Viral gastroenteritis;Italy
Anthrax;Kazakhstan
Pulmonary fibrosis;South Korea
Avian influenza;South Africa
Avian influenza;Indonesia
Hemorrhagic disease;Russia
Leptospirosis;Philippines
West Nile virus;Greece
Vibrio vulnificus;USA
Leishmaniasis;Syria
Japanese encephalitis;India
Avian influenza;Egypt, Indonesia
Strangles;USA
Anthrax;Zimbabwe
Tick-borne encephalitis;Sweden
Avian influenza;Nigeria
Tetrodotoxin;New Zealand
Hantavirus;Panama
Bluetongue;North Macedonia
West Nile virus;USA
Trichinellosis;Argentina
Hepatitis E;Nil
Hantavirus pulmonary syndrome;USA
Nil;Kansas, Missouri, USA
Q Fever;Japan
Nil;Nil
Campylobacteriosis;New Zealand
Rabies;India
Avian influenza;Thailand
Nil;USA
Hantavirus;Panama, Argentina
Avian influenza;Palestinian Authority, West Bank
Anthrax;Argentina
Nil;Uganda
MERS-CoV;Saudi Arabia
Tuberculosis;South Africa
Malaria;India
Herpes gladiatorium;USA
Eastern equine encephalitis;USA
Salmonellosis;Nil
Crimean-Congo hemorrhagic fever;Russia
Strangles;India
Anthrax;Kyrgyzstan
Tuberculosis;USA
Hantavirus pulmonary syndrome;Chile
Myxomatosis;Spain
Antibiotic resistance;Viet Nam
BSE;USA
Rabies;USA
Anthrax;Zambia
Cholera;Haiti
Nil;Japan
Influenza A (H1N1);Nil
Lassa fever;Nigeria
Bacterial spot;Spain
White nose syndrome;United States
Schmallenberg virus;European Union, Jersey
Nil;Malaysia
Hepatitis E virus;Japan
Citrus tristeza closterovirus;Algeria
Avian influenza;Germany
Vibrio parahaemolyticus;Chile
Bovine tuberculosis;United Kingdom
Clavibacter sp.;Finland
Vesicular stomatitis;United States
Plague;Malawi
E. coli O157:H7;United States
Bluetongue;Australia
Dengue;Nil
Undiagnosed diseases;Pakistan
Campylobacter food poisoning;New Zealand
Avian influenza;Nil
Japanese encephalitis;Viet Nam
Porcine reproductive & respiratory syndrome;China
Anthrax;Kyrgyzstan
Japanese encephalitis;India
Ralstonia pickettii;Australia
Salmonellosis;Australia
Avian influenza;China
Equine herpesvirus;United States
Avian influenza;United Kingdom
Measles;Nil
Rabies;United States
Crimean-Congo hemorrhagic fever;Pakistan
Rabies;Philippines
Avian influenza;Nil
Typhoid fever;South Africa
Black scorch;India
Psittacosis;Argentina
Foot & mouth disease;United Kingdom
Poliomyelitis;Pakistan, Venezuela
Ebola;Nil
Rabies;Nil
Plant pest classification;Nil
Undiagnosed die off;United States
MERS-CoV;Nil
Trichinellosis;Chile
Little cherry & X diseases;United States
Bluetongue;Belgium
Cholera;Eastern Africa
Borna disease;France
Rift Valley fever;South Sudan
E. coli O157;United States
Prion disease;France
Nil;Nil
Malaria;India
West Nile virus;France
Cassava brown streak viruses;Mozambique
Shigellosis;Central African Republic
COVID-19;Nil
Scombroid fish poisoning;USA, Viet Nam
Hand, foot & mouth disease;China, Hong Kong
Toxic algae;Italy
Scrapie;United Kingdom
Avian influenza;Nil
Newcastle disease;Thailand
Influenza, equine;South Africa
Cholera, diarrhea & dysentery;Nil
Avian influenza;Egypt
Bluetongue;Europe
Haff disease;Brazil
Hepatitis A;USA, Michigan
African swine fever;Russia
Dengue;Nil
Nil;Nil
BSE, sheep;USA, Vermont
Botulism;Taiwan
Smallpox;USA
Newcastle disease;Botswana
Nil;New Zealand
Cholera;Somalia
Anthrax;Georgia Republic
Hepatitis A;Ukraine, Chernihiv
Anthrax;Namibia
Rabies;Philippines, Central Luzon
Undiagnosed pulmonary disease, hantavirus;India
Foot & mouth disease;South Africa, Mpumalanga
Ehrlichiosis;USA, Massachusetts
Cryptococcus gattii;Canada, USA
Legionellosis;United Kingdom, Scotland
Chronic wasting disease;USA, New York
Avian influenza;Slovenia, Julian Alps
Chronic wasting disease;USA, Pennsylvania
African swine fever;Armenia
Chikungunya;India, Karnataka, Sri Lanka
Soybean viruses;Iran
Pertussis;New Zealand
E. coli EHEC;USA
Avian influenza;China, Thailand
Invasive mosquito, A. stephensi;Africa
Plague;USA, Idaho
Avian influenza;China
Listeriosis;Denmark, South Denmark
Avian influenza; Russia
Hepatitis A; USA
Anthrax; Kyrgyzstan
Rabies; Spain
Anthrax; Kenya
COVID-19; China, South Korea
Nil; USA
Kala-azar; Nepal
Nil; Guyana
Chickenpox; Russia
Corynebacterium; Canada
Avian influenza; Indonesia
Influenza; Nil
Listeriosis; Singapore
Cholera, diarrhea & dysentery; Yemen
Leptospirosis; Israel
African swine fever; Romania
Dengue, Dengue Hemorrhagic Fever; Nil
Chikungunya; Nil
Bovine tuberculosis; United Kingdom
Tilapia syncytial hepatitis; Taiwan
Nil; Nil
Cryptosporidiosis; Sweden
Nil; Mongolia
Foot and mouth disease; United Kingdom
Anthrax; USA
Nil; Iran
Nil; China
Yellow fever; Mali
Nil; Nil
Epizootic hemorrhagic disease; USA
Listeriosis; Nil
Salmonellosis; Italy
Salmonellosis; USA
Hepatitis E; Niger
Rabbit hemorrhagic disease; Ireland
Listeriosis; New Zealand
Nil; Nil
Avian influenza; Vietnam
Crimean-Congo hemorrhagic fever; Iran
Coccidioidomycosis; USA
Leishmaniasis; Tunisia
Anthrax; Kenya
Nil; Nil
Leishmaniasis; Pakistan
Leptospirosis; Sri Lanka
Foot and mouth disease; Nil
Nil; China
Nil; USA
Typhoid fever; Democratic Republic of the Congo
African swine fever;Ukraine
Clostridium perfringens foodborne illness;USA
Brucellosis;USA
Japanese encephalitis;Nil
Rabies;Pakistan
Foot & mouth disease;Israel, Palestinian Authority
Nil;Nil
Avian influenza;Indonesia, Viet Nam
Avian influenza;USA
Equine influenza;Canada
Spring viremia & Koi herpesvirus;United Kingdom
Undiagnosed disease;India
Ebola hemorrhagic fever;Uganda
E. coli EHEC;USA
Nil;Nil
Ebola virus disease;Democratic Republic of the Congo
Poisoning;Cambodia
Erysipelas;USA
Foot & mouth disease;Israel
Chikungunya;China
Undiagnosed fungus;Viet Nam
Salmonellosis;USA
West Nile virus;USA
Influenza A;USA, Canada
Rabies;USA
Hepatitis B virus;Nepal
Tularemia;USA
Vibrio parahaemolyticus;USA
Dengue;Brazil
Listeriosis;Nil
Rabies;Indonesia
Avian influenza;United Kingdom
Lassa fever;Nigeria
Botulism;China
Unexplained deaths;United Kingdom
Japanese encephalitis;India
Diphtheria;Sudan
Avian influenza;Ukraine
Measles;Fiji
Avian influenza;Multiple regions
Plague;Madagascar
Hantavirus pulmonary syndrome;USA
Measles;Japan, Pakistan
Hepatitis A;Colombia
Ebola virus disease;Democratic Republic of the Congo
Rabies;India
Anthrax;Namibia, Botswana
Avian cholera;USA
Anthrax;Kyrgyzstan
Rabbit hemorrhagic disease;Norway
Epizootic hemorrhagic disease;United States 
Hepatitis B;Japan 
Crimean-Congo hemorrhagic fever;India 
Liberibacter;Portugal 
Malaria;Myanmar 
Lassa fever;Nigeria 
Avian influenza;India 
Rabies;Germany 
Pasteurella multocida;United States 
Rift Valley fever;South Africa 
Newcastle disease;Australia 
Salmonellosis;Spain 
Eosinophilic meningitis;Australia 
Hemorrhagic fever;Canada, Democratic Republic of the Congo 
Dengue;Portugal 
Avian influenza;South Korea 
Avian influenza;Cambodia 
Rabies;United States 
Bluetongue;France 
Meningitis;Latvia 
Trichinellosis;France, Canada 
Avian influenza;Palestinian Authority 
Avian influenza;Nil 
Nil;United States 
Avian influenza;United States 
Avian influenza;Netherlands 
Hepatitis;India 
Syphilis;United States 
Paecilomyces rot;United States 
Brucellosis;United States 
E. coli;Nil 
Plague;Democratic Republic of the Congo 
COVID-19;United States 
Anthrax;Tanzania 
Q fever;France 
Foot and mouth disease;United States 
Chronic wasting disease;Nil 
Anthrax;United States 
VIM-producing Pseudomonas aeruginosa;United States, Mexico 
Foot and mouth disease;Turkey 
Anthrax;India 
Hemorrhagic fever with renal syndrome;Russia 
African swine fever;Nil 
Spring viraemia of carp;United Kingdom 
Mosaic disease;Malawi 
Anthrax;Argentina 
Unexplained deaths;United States 
Avian influenza;Germany, Denmark 
Salmonellosis;Australia 
Peach latent mosaic viroid;Egypt
MERS-CoV;Saudi Arabia
Rabies;USA
Malaria, P. vivax;Greece
Nil;Nil
Malaria;Brazil
Rabies;China
Hendra virus;Australia
Avian influenza (LPAI H5N1);Germany
Trichomoniasis;United Kingdom
Measles;Americas, Europe, Asia
Acute encephalitis syndrome;India
Tick-borne encephalitis;Russia
West Nile virus;USA
Undiagnosed lethal disease;Pakistan
Nil;Nil
Foot & mouth disease;Lebanon
MERS-CoV;Saudi Arabia, South Korea
Avian influenza;Nil
Streptococcus suis;Viet Nam
Undiagnosed deaths;Poland
Malaria;Italy
Foot & mouth disease;Global
Nil;United Kingdom, Netherlands
Dengue/DHF;Americas
Avian influenza;Egypt
Poliomyelitis;cVDPV, WHO
White-nose syndrome;USA
Nil;Seychelles, Tanzania
Anthrax;Argentina
BSE, atypical;France
E. coli EHEC;Canada
Chronic wasting disease;USA
Meningitis;Burkina Faso
Cyclosporiasis;USA, Mexico
Anthrax;Ukraine
Eastern equine encephalitis;Canada
Foot & mouth disease;Viet Nam
Japanese encephalitis;India
Hantavirus pulmonary syndrome;USA
Nil;Nil
Cholera;Japan
COVID-19;Global
West Nile virus;Mexico
Chronic wasting disease;USA
Contagious equine metritis;USA
Foot & mouth disease;Algeria, Morocco, Tunisia
COVID-19;Israel
Hepatitis A;USA
Lumpy skin disease;India
COVID-19;Sweden
Chikungunya;Indonesia
Abalone viral ganglioneuritis;Australia
Cholera, diarrhea & dysentery;Americas
Fire blight;Slovenia
Legionellosis;Norway
Chikungunya;Americas, Asia
Hantavirus pulmonary syndrome;Panama
Nil;Philippines
Viral myocarditis;Malaysia
Salmonellosis;Australia
Nil;New Zealand
Rabies;Kazakhstan
Hepatitis E;China (Hong Kong)
Avian influenza;Japan
Stemphylium blight, onion;USA
Equine piroplasmosis;USA
African swine fever;Latvia
COVID-19;Canada
Nil;USA
Glanders;Germany, Brazil
Plague;Democratic Republic of the Congo
Anthrax;India
Chikungunya;Anguilla
Salmonella contamination;Burkina Faso
Lymphogranuloma venereum;USA
Avian cholera;USA
Nil;Thailand
Hepatitis A;Mexico
Nil;Nil
Anthrax;Bhutan
COVID-19;Nil
La Crosse encephalitis;USA
Poisoning;Cote d'Ivoire
Cyclospora;Guatemala
Hemorrhagic fever with renal syndrome;Russia
African swine fever;Russia
Chronic wasting disease;USA
Nil;USA
HIV;India
Chronic wasting disease;USA
Avian influenza;Europe
Salmonellosis;USA
COVID-19;Indonesia
Poliomyelitis;Nigeria
Smallpox;USA
Bartonella vinsonii;USA
Leaf rust;New Zealand
Nil;Nil
Anthrax;Indonesia
Hantavirus pulmonary syndrome;Americas
Avian influenza;Viet Nam
Bovine Spongiform Encephalopathy;USA
Hendra virus;Australia
Methanol poisoning;Kenya
Equine infectious anemia;Germany
Yellow fever;Nil
Sarcocystosis;Malaysia
MERS-CoV;Saudi Arabia
Measles;Nil
Hemorrhagic septicemia;Kazakhstan
Nil;Uganda
Tuberculosis;Finland
Viral meningitis;Russia
Dengue;Nil
Cholera, diarrhea & dysentery;Nil
Lumpy skin disease;Bangladesh
Glanders;USA
Spotted fever;USA
Nil;USA
Avian influenza;Nil
Chronic wasting disease;Norway
Ebola hemorrhagic fever;Uganda
Eastern equine encephalitis;USA
Viroids;Tunisia
Newcastle disease;Albania
Newcastle disease;USA
Strangles;USA
COVID-19;Germany
West Nile virus;Nil
MERS-CoV;Saudi Arabia
Brucellosis;USA
Anthrax;Namibia
Ebola hemorrhagic fever;Uganda
Avian influenza;Cambodia
Hantavirus;USA
Infectious salmon anemia;Chile
Yellow fever;Canada
West Nile virus;Israel
Glanders;USA
Leptospirosis;Peru
Schmallenberg virus;Belgium
Meningitis;Fiji
Leptospirosis;USA
African swine fever;China
Tuberculosis;Nil
Avian influenza;Israel
Brucellosis;Thailand
Clostridium chauvoei;USA
Norwalk-like virus;USA
LaCrosse encephalitis;USA
E. coli EHEC;United States 
African swine fever;Russia 
Scrub typhus;Nepal 
Ebola;Guinea, Democratic Republic of the Congo 
Foot & mouth disease;Israel 
Barley yellow mosaic;Spain 
Poliomyelitis;Pakistan 
Barmah Forest virus;Australia 
Lethal necrosis, maize;Ecuador 
Acute flaccid myelitis, human enterovirus D68;United States, Canada 
Equine infectious anemia;France 
Influenza pandemic (H1N1) 2009;United States 
Equine herpesvirus;United States 
Rift Valley fever;Saudi Arabia 
African swine fever;Malaysia 
Leptospirosis;French Guiana 
Pertussis;United States 
Measles;Nil 
Malaria;Cuba 
Paracoccidioidomycosis;Argentina 
Leishmaniasis, tuberculosis;Syria 
Eastern equine encephalitis;Canada 
Avian influenza, H7;Canada 
Undiagnosed illness;Sri Lanka 
Influenza;Nil 
Cholera, diarrhea & dysentery;Nil 
Wheat flour contamination;Iraq 
Cholera;Guatemala 
Nil;Nil 
Smallpox;Nil 
Rift Valley fever;Kenya, Tanzania 
Anthrax;Argentina 
Bovine viral diarrhea;Israel 
E. coli 0157;United States 
Rhinotracheitis, bovine (IBR);Ireland 
Scabies;United States 
Cholera, diarrhea & dysentery;Yemen 
Undiagnosed illness;India 
Chronic wasting disease, cervids;United States 
Meningitis, meningococcal;Italy 
Iris yellow spot virus, onion;Spain 
Porcine reproductive & respiratory syndrome;Sweden 
Mosaic disease, maize;Rwanda 
Ixodes ricinus tick;United Kingdom 
Novel coronavirus;China, Thailand, Japan 
Hantavirus;Bolivia 
E. coli O26;South Korea 
Nil;Nil 
Murray Valley encephalitis;Australia 
Foot & mouth disease;South Korea
Measles;Nil
Eastern equine encephalitis;United States of America
Avian influenza,H5N8;Europe
Ebola;Uganda, Kenya
Amoebiasis;Philippines
Cholera, diarrhea & dysentery;Cuba
Avian influenza,H9N2;China
Rabies;South Africa
Syphilis;Canada
West Nile virus;United States of America
Eastern equine encephalitis;United States of America
Plague;United States of America
Tomato spotted wilt virus;United States of America
Lassa fever;Nigeria
Nil;United States of America
Rift Valley fever;Kenya
Phytoplasma;Sri Lanka
Dengue;Venezuela
Anthrax;United States of America
Nipah virus;India
Avian influenza,H5N6;Denmark
Hemorrhagic fever with renal syndrome;Russia
Bluetongue;Denmark, United Kingdom
Cholera;Comoros Islands
Cholera;Uganda
Rift Valley fever;Burundi
Streptococcal infection;United States of America
Middle East respiratory syndrome coronavirus;Saudi Arabia
Rickettsiosis;France
HIV;Japan
Measles;Nil
White-nose syndrome;United States of America
Aflatoxin poisoning;Kenya
Vibrio parahaemolyticus;United States of America
Avian influenza;China
Ebola;Sierra Leone
Hand, foot and mouth disease;Malaysia
Avian influenza;Japan
Nil;Nil
Nipah virus;Malaysia
Crimean-Congo hemorrhagic fever;Pakistan
Avian influenza;Canada
Eastern equine encephalitis;United States of America
Hantavirus;Panama
Dengue;Nil
Hepatitis A;United States of America
Poliomyelitis;Papua New Guinea, Democratic Republic of the Congo, Somalia
E. coli;Canada
Hantavirus;United States of America
Measles;Namibia
Avian influenza, human;Indonesia 
Malaria, P. knowlesi;Malaysia 
Dengue/DHF;Americas 
Avian influenza;China, Germany 
Avian influenza;Japan 
Pseudomonas folliculitis;United Kingdom (Scotland) 
Rabies;USA 
Shigellosis;USA (Iowa) 
West Nile virus;Australia (New South Wales) 
Canine distemper;USA (South Carolina) 
Avian influenza;Netherlands (Zeeland) 
Canine distemper;USA (Rhode Island) 
Streptococcus, group A;United Kingdom (England) 
Apple scab;India (Himachal Pradesh) 
Avian Influenza, Human;Viet Nam 
West Nile virus;Italy, Spain 
Avian influenza, human;China 
Syphilis, gonococcal disease, chlamydia;Canada (British Columbia, Ontario) 
Salmonellosis;USA (New Mexico) 
Rocky Mountain spotted fever;USA (Kansas, Illinois, Arkansas) 
E. coli;USA (New York) 
Ebola;Liberia, Sierra Leone 
MERS-CoV;Saudi Arabia 
Nil;USA (New Jersey) 
Cholera, diarrhea & dysentery;Nil 
Ebola;Congo DR (North Kivu, Ituri) 
Influenza;WHO global update 
Mumps;Israel 
Lassa fever;Benin, Togo, Burkina Faso 
West Nile virus;USA (Nebraska) 
Salmonella typhimurium DT104;Denmark 
Ebola;WHO update 
Cholera;Russia (Moscow) 
Cholera;Korea 
Strangles, equine;United Kingdom (England) 
Die-off, fish;USA (Georgia) 
West Nile virus;USA (Wisconsin, North Dakota) 
MERS-CoV;Oman 
West Nile virus;USA (Indiana) 
Yellow fever;Uganda 
Campylobacteriosis;USA 
Leprosy;USA (Southeast) 
Avian influenza, human;China, Egypt 
Foot & mouth disease, bovine;Argentina 
CJD-BSE connection?;United Kingdom 
Rift Valley fever;Kenya, Somalia 
Avian influenza;Palestinian Authority (Gaza) 
Syphilis;USA (Indiana) 
Influenza A virus, virulence;Nil 
Invasive mosquito;Canada (Ontario)
Illness;Nil
Hantavirus pulmonary syndrome;Colombia
Nil;Nil
Hepatitis;Nil
Toxoplasmosis;USA
Listeriosis;Australia
Bluetongue;Middle East, Palestinian Authority, West Bank, Israel
Dickeya blackleg;USA
African swine fever;Europe, Lithuania, Russia
West Nile virus;USA
Ebolavirus;Germany
Creutzfeldt-Jakob disease;United Kingdom
Foot & mouth disease;Botswana
Streptococcus, Scarlet fever;United Kingdom
Hepatitis A;USA
Foot & mouth disease;Israel
Trypanosomiasis;Democratic Republic of the Congo
Vibrio parahaemolyticus;USA
Rabies;Europe, Slovakia, Spain, France
Typhus;Cyprus
Influenza;Nil
Ebola;Democratic Republic of the Congo
Psittacosis;Italy
Nil;Japan
Dengue;Japan
Q fever;Netherlands
Rabies;England
E. coli EHEC;United Kingdom
Cronobacter sakazakii;USA
Avian influenza;Europe
Nil;Nil
Equine herpesvirus;USA
Avian influenza;Indonesia
Rabies;Americas, USA
Cholera, diarrhea & dysentery;Yemen
Rabies;USA
Hepatitis A;Sri Lanka
West Nile virus;Nil
Rabies;Argentina
COVID-19;Global
Rabies;Brazil
African horse sickness;Thailand
Rabies;USA
Gonococcal disease;Australia
Lumpy skin disease;Israel
Dengue;Americas
E. coli;USA
Avian influenza;Egypt
Toxoplasmosis;Brazil
Tetanus;Bangladesh
Rabies;Taiwan, Philippines
Anthrax vaccine safety & efficacy;United States of America
Avian influenza;Egypt
Kyasanur Forest disease;India
Nil;Madagascar
Salmonellosis;United States of America
Foodborne illness, scombroid;Indonesia
Fish die-off;United States of America
Creutzfeldt-Jakob disease;India
Fish die-off;Honduras
Cholera, diarrhea & dysentery;Nil
Tick-borne encephalitis;Croatia
Rabies;United States of America
Lassa fever;Nigeria
Rabies;Nepal
Plague;United States of America
Foot & mouth disease;Saudi Arabia
Avian influenza;China
Poliomyelitis;Papua New Guinea, Democratic Republic of the Congo
MERS-CoV;Saudi Arabia
Plague;Algeria
Scrub typhus;India
Dengue;Nil
Rabies;United States of America
Foot & mouth disease;Cambodia
MERS-CoV;Saudi Arabia, Qatar
Salmonellosis;Ireland
Influenza;Taiwan
Foot & mouth disease;Norway
Foot & mouth disease;Mozambique
Leptospirosis;Australia
Hantavirus pulmonary syndrome;United States of America
Marijuana candy;United States of America
Creutzfeldt-Jakob disease;Nil
Plague;Russia
Ebola;Uganda
Legionellosis;United States of America
Rabies;Senegal
Anthrax;Turkey
African swine fever;Mongolia
Hepatitis A;Portugal
Salmonellosis;United States of America
Rabies;Peru
Rabies;United States of America
Rickettsia parkeri rickettsiosis;United States of America
Avian influenza;China
Anthrax;United States of America
Foot & mouth disease;South Africa
Undiagnosed diseases;Kenya
Avian influenza;China
Viral gastroenteritis;Nil
Influenza;Italy
Nil;Palau
Measles;United Kingdom, Gibraltar
Target leaf spot;South Korea
Tuberculosis;USA, Maryland
West Nile virus;Germany
Epidemic typhus;India, Himachal Pradesh
Brucellosis;Argentina, Tierra del Fuego
Rice yellow mottle virus;Gambia
Avian influenza;Egypt
West Nile virus;USA, Connecticut
Herpes-like virus;USA, Florida
Strangles;USA, Ohio
Avian influenza;China
Foot & mouth disease;Uganda
BSE;Israel
Plant poisoning;USA, Alaska
Undiagnosed virus;India, Uttar Pradesh
Tuberculosis;France
West Nile virus;Nil
Eastern equine encephalitis;USA, North Carolina
Norovirus;USA, Canada
NDM-1 carrying Enterobacteriaceae;India, New Delhi
Cholera, diarrhea & dysentery;Nil
Dengue;Ecuador
Anthrax;Australia, Victoria
Avian influenza;China
Undiagnosed deaths;India, Haryana, Manipur
West Nile virus;USA
COVID-19;USA
Strangles equine;USA, Indiana
Mycobacterium ulcerans;Australia, Victoria
Lymphogranuloma venereum;Hungary
Piroplasmosis;Australia, Hong Kong
Ebola hemorrhagic fever;Uganda
Announcements;Nil
Rabies;Brazil, Pará
Lyme disease;USA, Pennsylvania
Epizootic hemorrhagic disease;USA, Arizona
COVID-19;Nil
Cholera, diarrhea & dysentery;Africa, Asia
Yellow fever;Brazil, Goiás
Meningococcal vaccine need;Nil
Meningococcal meningitis;Nil
Anthrax;Russia, Orenburg
Japanese encephalitis;India, Bihar
Scrub typhus;India, Meghalaya
Vibrio vulnificus;USA, California
Malaria;India, Gujarat, Maharashtra
Pertussis;Chile
Marburg virus disease;Sierra Leone
Mayaro virus disease;Venezuela
Adenovirus hemorrhagic disease;United States
Dengue/DHF;Costa Rica
Avian influenza;United States
Cholera, diarrhea & dysentery;Yemen
Rocky Mountain spotted fever;United States
Undiagnosed disease;Australia
COVID-19;Thailand
Pantoea bronzing;Malaysia
Hantavirus;Germany
Nil;Nil
West Nile virus;United States
Botulism;Russia
Malaria;Oman
Foot & mouth disease;Brazil
Avian influenza;South Korea
Avian influenza;Myanmar
