Bovine Spongiform Encephalopathy;Nil
Nil;China
Yellow fever;Brazil
Onychomadesis;Spain
Botulism;USA
White nose syndrome;USA
Food-borne illness;USA
Eastern equine encephalitis;USA
Foot and mouth disease;Nil
Avian influenza;Nil
Salmonellosis;USA
Anthrax;Thailand
Salmonellosis;USA
Japanese encephalitis;India
Tomato brown rugose fruit virus;Italy
COVID-19;Saudi Arabia
Influenza;El Salvador
Dengue;Nil
Avian influenza;Vietnam
West Nile virus;USA
Influenza pandemic (H1N1);Nil
Dracunculiasis;Mali
Novel coronavirus;China
African swine fever;Italy
Cutaneous and renal glomerular vasculopathy;United Kingdom
Rabies;Indonesia
West Nile virus;USA
Meningococcal meningitis;Uganda
Avian influenza;Indonesia
Measles;Nil
Epizootic hemorrhagic disease;USA
Meningococcal meningitis;Ethiopia
Japanese encephalitis;Australia
Avian influenza;Egypt
Plum pox virus;Canada
Nil;Myanmar
Influenza;Nil
Eastern equine encephalitis;USA
Stolbur phytoplasma;Austria
Middle East Respiratory Syndrome coronavirus;Saudi Arabia
Syphilis;Brazil
E. coli EHEC;USA
Poliomyelitis;Nigeria
Foot and mouth disease;Palestinian Authority
Anthrax;Kazakhstan
Nil;Nil
E. coli;United States of America
Ragged stunt; Vietnam
Mercury poisoning;Uganda
Influenza pandemic (H1N1);Nil
Ebola;Democratic Republic of the Congo
Foot & mouth disease;South Korea
Botulism;Canada
Undiagnosed die-off;Argentina
Measles;Nil
Bluetongue;Germany
Foot & mouth disease;Russia
Triticum mosaic virus;United States of America
Ebola virus disease;Nigeria, Sierra Leone
Invasive mosquito;United States of America
BSE, bovine;Canada
MERS-CoV;Kenya
Grapevine yellows;Australia
Anthrax;Italy
HIV;Viet Nam
Nil;Nil
Undiagnosed renal disease;Nil
Foodborne illness;India
Undiagnosed deaths, cattle;Jersey
Hepatitis A;Australia
Angiostrongylus vasorum;United Kingdom
Dengue;Greece
Avian influenza;Netherlands
MERS-CoV;Saudi Arabia
Hand, foot & mouth disease;Mongolia
Nil;Nil
Chronic wasting disease;United States of America
Avian influenza;China
Dioxin & PCB contamination, food;Belgium
Undiagnosed die-off, avian;Argentina
Avian influenza;China (Hong Kong)
Avian influenza;Belgium
Avian influenza;Russia
Trachoma;Gambia
Bacillus anthracis;Nil
BSE, bovine;United Kingdom (Wales)
Vibrio vulnificus;United States of America (Maryland)
Foot & mouth disease;China
Shigellosis;Norway
Undiagnosed deaths;Pakistan
Leptospirosis, canine;United States of America (Massachusetts)
Ebola;Nil
Avian influenza;Romania
Bluetongue;Belgium
Cyclosporiasis;USA
Monkeypox;Nil
Dengue, DHF;Asia, Pacific
Avian influenza, H5N8;Germany
Hendra virus;Australia
Yellow fever;Ghana
Colletotrichum sp., anthracnose;USA
Eastern equine encephalitis;USA
Hand, foot & mouth disease;Singapore
E. coli EHEC, O157;United Kingdom
African swine fever;China
Mumps;United Kingdom
Japanese encephalitis;India
E. coli, VTEC;USA, Canada
Poliomyelitis, global VDPV;Pakistan, Afghanistan
Blight;United Kingdom
Adenovirus hemorrhagic disease;USA
West Nile virus;Nil
Thousand cankers, black walnut;Italy
Influenza pandemic (H1N1);China
Crimean-Congo hemorrhagic fever;Pakistan, India
Crimean-Congo hemorrhagic fever;Pakistan
Avian influenza, HPAI H5N1;Slovakia
Undiagnosed stem rot;India
West Nile virus;USA
Mycoplasma bovis;New Zealand
Porcine epidemic diarrhea;Canada
West Nile virus;USA
West Nile virus;USA
Influenza;Nil
MERS-CoV;Saudi Arabia, Turkey
Japanese encephalitis;China
Syphilis;USA
Hemorrhagic disease;Kenya
MERS-CoV;Israel
COVID-19;China
Equine rhinopneumonitis, EHV-1;Spain, Italy
Rabies;Georgia, Russia, Ukraine
Avian influenza, HPAI H5N8;Poland
Cyclosporiasis;USA
Sindbis virus;Finland
Anthrax;Canada
Hantavirus;Paraguay
Feline immunodeficiency virus;Kenya
Newcastle disease;USA
Legionellosis;USA
Cholera, diarrhea & dysentery;Yemen
Equine herpesvirus;USA
Cholera;France, Saudi Arabia
Anthrax;Argentina
Anthrax;USA
Newcastle disease;Bulgaria
Influenza;China
Crimean-Congo hemorrhagic fever;Kazakhstan
Avian influenza;China
Yellow fever;Brazil
Leptospirosis;Fiji
Ebola virus disease;Nil
Grey mould;USA
Epizootic hemorrhagic disease;USA
Influenza;USA
Dengue;Venezuela
Eastern equine encephalitis;Canada
Influenza;Nil
Nil;USA
Citrus canker;USA
Ebola virus disease;Nil
Tick-borne relapsing fever;Israel
Ebola virus disease;Guinea
Jamestown Canyon virus;USA
Avian influenza;Viet Nam, Germany
Nil;United Kingdom
West Nile virus;USA
COVID-19;Indonesia
Rabies;USA
Infectious salmon anemia;Canada, USA
E. coli;Canada
Legionellosis;USA
Polioviruses;Finland
Anthrax;India
Salmonellosis;United Kingdom
Nil;Cameroon
Plague;Kyrgyzstan
Avian influenza;United Kingdom, China, Turkey
Avian influenza;Canada
Rabies;Nil
Anthrax;USA
Equine herpesvirus;USA
Measles;Canada
Monkeypox;Democratic Republic of the Congo
Avian influenza;Nil
Hand, foot and mouth disease;China, Singapore
Yellow fever;Sudan
Mayaro virus;Brazil
Avian influenza;Denmark
Ebola virus disease;Liberia, Sierra Leone
Felid leukoencephalomyelopathy;USA
Newcastle disease;Pakistan
Undiagnosed fatal illness;India
Avian influenza;Nil
Malaria, autochthonous P. vivax;Greece
Hantavirus;Argentina
Cyst nematode;Canada
Influenza pandemic (H1N1);Peru
Hepatitis A;Russia
Gastroenteritis;USA
Rubella;Japan
Typhoid fever;USA
Newcastle disease;Papua New Guinea
Norwalk-like virus;USA
Plague;USA
Botulism;USA
MERS-CoV;United Arab Emirates
Cholera, diarrhea & dysentery;Yemen
Clostridium perfringens foodborne illness;USA
Ebola hemorrhagic fever;Gabon
West Nile virus;Russia, Italy, Turkey
Ebola hemorrhagic fever;Uganda
Nil;Nil
Anthrax;Spain
Lyme disease;USA
Listeriosis;USA
Avian influenza;Nil
Avian influenza;Algeria
Measles;Nil
Ballina virus;Australia
Strangles;USA
Powassan virus encephalitis;USA
Lethal necrosis;Ethiopia
Schmallenberg virus;Nil
Salmonellosis;New Zealand
Lassa fever;Nigeria
Malaria;Democratic Republic of the Congo
Foot & mouth disease;Namibia
Avian influenza;Germany
Atypical myopathy;United Kingdom
Antibiotic resistance;Canada
Pertussis;USA
Hepatitis A;New Zealand
Onychomadesis, hand, foot & mouth disease;Nil
Blast disease;India
Banana bunchy top virus;Nil
Avian influenza;Taiwan
CJD (new variant), blood transfusion;United Kingdom
BSE, bovine;Canada
Foodborne illness;Canada
HIV, organ transplantation;Taiwan
Avian influenza;France
Equine herpesvirus;USA
African swine fever;Ukraine
Influenza, swine;United States of America
Epizootic hemorrhagic disease;United States of America
Undiagnosed illness;Germany, Netherlands
Vibrio vulnificus;United States of America
Asian soybean rust;United States of America, Mexico
Rhinotracheitis, bovine (IBR/IPV);Austria, Kazakhstan
Salmonellosis;France
Ebola hemorrhagic fever;Uganda
Avian influenza;Eastern Asia
Avian chlamydiosis;Canada
Beak & feather disease;New Zealand
Malaria;Jamaica
Eastern equine encephalitis;United States of America
Avian influenza, human;Indonesia
Rabies;Israel
Serous meningitis;Russia
Cancer increase;Sudan
Toxic algae;New Zealand
COVID-19;selected countries
Crimean-Congo hemorrhagic fever;Pakistan
Listeriosis;South Africa
Foot & mouth disease;Thailand
Avian influenza, human;Indonesia
E. coli O157;Canada
Ebola;Democratic Republic of the Congo
Trichinellosis;Russia
Cryptococcus gatti;Canada, United States of America
Equine protozoal myeloencephalitis;United States of America
Rubella;Japan
Canine influenza;United States of America
Bovine tuberculosis;Belgium
Undiagnosed disease, mango;Bangladesh
Foot & mouth disease;United Kingdom
Plague, animal;United States of America
Gastroenteritis;Macedonia
Equine influenza, equine;United Kingdom
Novel coronavirus;France
Undiagnosed fatal illness;India
Measles;Bulgaria
Foot & mouth disease;Russia
Chikungunya;New Caledonia, Indonesia
Cryptosporidiosis;United States of America
Whirling disease, trout;United States of America
Brucellosis;South Africa
CJD or nvCJD diagnosis;United States of America
Hepatitis, typhoid fever;Syria
Foodborne illness;India
Avian influenza;Viet Nam
Plague;Nil
E. coli O157;United States of America
Novel coronavirus;United Kingdom, Saudi Arabia, Pakistan
West Nile virus;Nil
MERS-CoV;Saudi Arabia
Hendra-like virus;Malaysia
Mayaro virus disease;Brazil
Avian influenza;Taiwan
Chikungunya;India
Hepatitis A;USA
Anthrax;USA
Salmonellosis;USA, Canada
Lassa fever;Nigeria
COVID-19;India
Pneumococcal meningitis;Japan
Lassa fever;Nigeria
Epizootic ulcerative syndrome;South Africa
Non-viral hepatitis;USA
Yellow fever;Bolivia
Rabies;Peru
Poliomyelitis;Pakistan, Democratic Republic of the Congo
Rift Valley fever;Saudi Arabia
Cholera;China
Dengue, DHF;Nil
Scrub typhus;India
Tuberculosis;USA
Avian influenza;China
Yellow fever;Brazil
Puccinia sp., wheat leaf rust;Australia
Ebola;Democratic Republic of the Congo
Anthrax;Ghana
Chikungunya;India
Rabies;Russia
NDM-1 carrying Enterobacteriaceae;India
Trypanosomiasis;Tanzania
Dickeya blackleg;Australia
West Nile virus;Mexico
Avian influenza;China
Hepatitis A;USA
Encephalitis;India
Avian influenza;China
Undiagnosed deaths;Australia
Murray Valley encephalitis;Australia
Norovirus;Germany
Foot & mouth disease;Kuwait, Israel
Kala-azar;Nepal
Rotavirus;Australia
Anthrax;Azerbaijan
Dengue, DHF;Nil
Yellow fever;Brazil
Salmonellosis;USA
Cholera, diarrhea & dysentery;Nil
Cholera, diarrhea & dysentery;Nil
Listeriosis;Austria
Japanese encephalitis;India
Botulism;Switzerland
Avian influenza;China
African swine fever;Poland
Botulism;USA
Hand, foot & mouth disease;Indonesia
Eastern equine encephalitis;USA
Undiagnosed mortality;India
Human echovirus 30;China
Rabies;USA
Epizootic hemorrhagic disease;Canada
BSE surveillance;USA
Weight loss product advisory;USA
Nipah-like virus;India
Japanese encephalitis;India
Poliomyelitis;Israel, Somalia
COVID-19;Nil
MERS-CoV;Saudi Arabia
Avian influenza;Netherlands
Equine herpesvirus;USA
Bovine-like coronavirus;USA
Eastern equine encephalitis;USA
Stripe rust;Australia
Ricin;USA
Avian influenza;India, Bhutan
Lassa fever;Nigeria
Botulism;USA
Leishmaniasis;Syria
Equine herpesvirus;USA
Rabies;USA
Cholera, diarrhea & dysentery;Nil
Campylobacteriosis;USA
Pertussis;USA, Canada
Grey leaf spot;India
Alcohol contamination;Russia
Japanese encephalitis;China
Meningitis;Ghana
Influenza;USA
Poliomyelitis;Pakistan, Afghanistan
Undiagnosed disease;Bhutan
Ebola virus disease;Guinea, Sierra Leone
Hantavirus;USA
Cholera, dengue;Nicaragua
Aflatoxin;Tanzania
Epizootic hemorrhagic disease;USA
Bluetongue;Algeria
Anthrax;Russia
Campylobacteriosis, Cryptosporidiosis;Norway
Cabbage leaf spot;United States 
Norovirus;New Zealand 
African swine fever;Namibia 
West Nile virus;France 
Cholera, diarrhea & dysentery;Africa, Asia 
Malaria, artemisinin resistance;Southeast Asia 
Dengue/DHF;France, West Africa 
Scrub typhus;India 
African swine fever;Nagorno-Karabakh 
Nil;Nil 
Hantavirus;Panama 
Hantavirus pulmonary syndrome;Chile 
MERS-CoV;United Arab Emirates 
E. coli EHEC;United States 
Foot & mouth disease;Nigeria 
Vibrio vulnificus;United States 
Trypanosomiasis (Chagas disease);United States 
Foot & mouth disease, porcine;China 
Undiagnosed deaths, Ebola;Republic of the Congo 
Hand, foot & mouth disease;Malaysia 
Avian influenza;Japan 
Eastern equine encephalitis;United States 
Avian influenza;India 
Salmonellosis;United States 
Avian influenza;Hong Kong, Thailand, Japan 
Dengue/DHF;Asia, Africa, Pacific 
Rocky Mountain spotted fever;United States 
West Nile virus;Canada 
Nil;Europe, United States 
Onchocerca lupi;United States 
Multiple diseases;India 
Brucellosis;United States 
Wheat stem rust;Uganda 
Food poisoning, clostridial;Croatia 
Brown rot;Africa 
Koala retrovirus;Australia 
Chronic wasting disease;United States 
Ebola;Nil 
Avian influenza;Viet Nam 
Nil;Brazil 
Viral gastroenteritis;Nil 
Marburg virus disease;Kenya 
Chimpanzee die-off;Tanzania 
Ockelbo virus;Sweden 
SARS;China 
Norovirus;Europe 
Peste des petits ruminants;China 
Yellow fever;Mali 
Crimean-Congo hemorrhagic fever;Pakistan 
Japanese encephalitis;India
Pertussis;United States
Avian influenza;China, Hong Kong
Mumps;United Kingdom
Avian influenza;Germany
Hepatitis C;Kazakhstan
Tick-borne encephalitis, Lyme disease;Austria
Toxic algae;Canada
Dengue;The Americas
Ebola hemorrhagic fever;Republic of the Congo
Human granulocytic ehrlichiosis;Nil
Leptospirosis;China, Hong Kong
West Nile virus;United States
S. typhimurium DT104;Australia, Sweden
Mumps;United Kingdom
West Nile virus;United States
Avian influenza;Switzerland, India
Lumpy skin disease;Russia
Downy mildew;Europe
E. coli O157;United States
Red tide;United States
Avian influenza;China
E. coli EHEC;United States
Oyster herpesvirus;Norway
Lumpy skin disease;Oman
Influenza;European region
Avian influenza;China, Hong Kong, United Kingdom
African swine fever;Georgia
Viral gastroenteritis;Nil
Meningitis, meningococcal;South Sudan
Acinetobacter;United States
Bat lyssavirus;Belgium
Rift Valley fever;Kenya
Tularemia;Armenia
Avian influenza;Indonesia
Salmonellosis;United States
Cholera, diarrhea & dysentery;Nil
Hepatitis A;United Kingdom, Scotland
Karnal bunt;United States
Mycoplasma bovis;New Zealand
Prion disease;Nil
Dengue, DHF;Nil
Campylobacteriosis, cryptosporidiosis;United States
West Nile virus;Canada
Rabbit hemorrhagic disease virus;United States
Rabies;Russia
Encephalitis, Tickborne;Saudi Arabia
Bovine tuberculosis;United Kingdom
Jamestown Canyon virus;United States
Lassa fever;Sierra Leone
Salmonellosis;United States
Ebola;Democratic Republic of the Congo
Ebola virus disease;Mali, West Africa
Rift Valley fever;Rwanda
Yellow fever;Nigeria
Nil;USA
Ebolavirus;Nil
Anaplasmosis;USA
Anthrax;Kyrgyzstan
Rabies;Brazil
Smallpox;Nil
Nil;USA, Mexico
Pneumonia;China
Foot & mouth disease;United Kingdom
Salmonellosis;Belgium
Shigellosis;USA
Salmonellosis;Bosnia & Herzegovina
E. coli EHEC;France
African swine fever;Philippines
Nil;USA
Sheep pox & goat pox;Kazakhstan, Kyrgyzstan
Nil;USA
Dengue/DHF;Australia
Ricin;USA
Foodborne illness;USA
Epizootic ulcerative synd.;Australia
Chikungunya;Italy
Influenza;USA
Anthrax;Philippines
West Nile virus;Canada
Yellow fever;Angola
Hepatitis C;USA
Avian influenza;Indonesia
Yellow fever;Colombia
Typhoid fever;Kazakhstan
Newcastle disease;Israel
Crimean-Congo hemorrhagic fever;Senegal
Trichinellosis;USA
Rabies;United Kingdom
Foot & mouth disease;North Korea
Nil;Gambia, India
E. coli O104;Germany
Hand, foot & mouth disease;China
Plague;USA
Syphilis, Gonococcal disease;Australia
Hepatitis A;USA
Poliomyelitis;Pakistan, Afghanistan, Syria
Yellow fever;Uganda
Foot & mouth disease;Saudi Arabia
Botulism;United Kingdom
Porcine epidemic diarrhea;Canada
Dengue Hemorrhagic Fever;Americas
Middle East Respiratory Syndrome-Coronavirus;South Korea, Saudi Arabia
Legionellosis;France
Influenza, avian H7 serotype;Australia
Nil;South Africa, Zambia
Angiostrongylus meningitis;Taiwan
Hemorrhagic fever;Papua New Guinea
West Nile virus;United States of America
Avian influenza;Bangladesh
Avian influenza;Nil
Strangles;United States of America
Avian influenza;Indonesia
Equine herpesvirus;Canada
Anthrax;Zimbabwe
Respiratory illness;Nepal
Crimean-Congo hemorrhagic fever;India
Tick-induced mammalian meat allergy;South Africa
Bovine Spongiform Encephalopathy;Canada
Salmonella;United States of America
Soybean mosaic virus;South Korea
Megaesophagus;Australia
Avian influenza;Kazakhstan
Bovine Spongiform Encephalopathy;Japan
Bluetongue;Palestine
Acute respiratory syndrome;Democratic Republic of the Congo
African horse sickness;Malaysia
Listeriosis;Canada
Eastern equine encephalitis;United States of America
Equine herpesvirus;United States of America
Acute flaccid myelitis;United States of America
Avian influenza;Eastern Asia
Nil;Nepal
Cetacean morbillivirus;Spain
Brucellosis;United States of America
Botulism;United States of America
Monkeypox;United Kingdom, Nigeria
Trypanosomiasis;Argentina
Japanese encephalitis;India
Anthrax;United States of America
Nil;Uganda
Nil;United States of America
Avian pox;United States of America
Avian influenza A (H5N1);Nil
Nil;Nil
Rabies;United States of America
Rabies;United States of America
Avian influenza;United Kingdom
Avian influenza;Nil
Varicella;United States of America, France
Cholera;Yemen
Influenza A (H1N1) virus, swine, human;United States 
Red tide;United States 
Foot & mouth disease;Turkey 
Avian influenza;Europe 
Legionellosis;France 
Influenza pandemic (H1N1);Nil 
Cyclosporiasis;United States 
COVID-19;Nil 
Tularemia;United States 
Legionellosis;United States 
Avian influenza;Slovenia 
Soybean rust;United States 
Anthrax;Kyrgyzstan 
Ebola virus disease;West Africa, Ethiopia 
Nil;United States 
Malaria;Venezuela 
Plague, bubonic;United States 
West Nile virus;United States 
Chikungunya;Americas, Asia 
Crimean-Congo hemorrhagic fever;Spain 
Haff disease;United States 
Foot & mouth disease;India 
Pepino mosaic potexvirus;Spain 
Avian influenza;East Asia 
Poliomyelitis;Afghanistan 
Rabies;Ghana 
Viral gastroenteritis;Nil 
African swine fever;Malaysia 
Nil;Croatia, Spain 
Newcastle disease;Bulgaria 
Avian influenza;United States 
Japanese encephalitis;India 
Hantavirus;Taiwan 
Plague;Peru 
West Nile virus;Nil 
Clostridium difficile;Canada 
Hand, foot & mouth disease;China 
COVID-19;China, South Korea 
Cholera, diarrhea & dysentery;Africa, Asia 
Anthrax;United States 
Nil;United States 
Botulism;Russia 
Leishmaniasis;Sudan 
Avian influenza;Afghanistan 
Crimean-Congo hemorrhagic fever;Russia 
Streptococcus suis;Vietnam 
Rabies;China 
Canine distemper;United States 
Rubella;Kenya 
Nil;Nil
Foot & mouth disease;Israel
Human herpesvirus 1;USA
Undiagnosed hemorrhagic fever;Kenya
Aspergillosis;New Zealand
Brucellosis;Mexico
African swine fever;Russia
Listeriosis;USA, Canada
Salmonellosis;Norway
Anthrax;India
E. coli;USA
Foot & mouth disease;South Africa
SARS;Nil
Malaria;Indonesia
Anthrax;USA
Avian influenza;Eastern Asia
Foot & mouth disease;Botswana
Undiagnosed disease;Pakistan
Streptococcus;USA
Shigella;Canada
Yellow fever;Sudan
Undiagnosed die-off;New Zealand
West Nile virus;USA
Chikungunya;Sri Lanka
COVID-19;Denmark
Foot & mouth disease;Palestinian Authority
Avian influenza;Viet Nam
Swine fever;Argentina
Typhus;Kazakhstan
Cryptosporidiosis;Australia
Rift Valley Fever;Mauritania
Foot & mouth disease;Palestinian Authority
Equine infectious anemia;Germany
Bluetongue;Oman
Acute flaccid myelitis;USA
Cryptosporidiosis;Sweden
Foot & mouth disease;United Kingdom
Rabies;USA
Jamestown Canyon virus;USA
Rabies;USA
Anthrax;Argentina, Brazil
African swine fever;Georgia
Human lymphocytic choriomeningitis virus;USA
Japanese encephalitis;India
Mumps;Canada
Anthrax;Italy
Hepatitis C, schistosomiasis;Egypt
Anthrax;USA
Lumpy skin disease;Malaysia
Meningitis;Ghana
Plague;Madagascar
Hendra-like virus;Malaysia
Brucellosis;Belgium
Equine influenza;Australia
Rabbit hemorrhagic disease;USA
Rabies;Nepal
Chlamydia;Nil
Prion disease;Nil
Nil;USA
African swine fever;Moldova, Russia
Anthrax;India
Lassa fever;Nigeria
Botulism;Canada
Measles;Nil
Avian influenza;USA
E. coli EHEC;USA
Trypanosomiasis;Angola
Ebola hemorrhagic fever;Democratic Republic of the Congo
Prion disease;Nil
Lassa fever;Liberia
Rabies;India
Sorghum toxicity;Italy
West Nile Fever virus;Madagascar
Rift Valley fever;Libya
Encephalitis, Powassan virus;USA
E. coli EHEC;Finland
Schistosomiasis;Burkina Faso
Xylella leaf scorch;Argentina
Equine influenza;Japan, Australia
Gastroenteritis;India
Meningitis, meningococcal;Nigeria
Swollen shoot;Ghana
Foot & mouth disease;Cyprus
Botulism;Ukraine
Foot & mouth disease;South Africa
Chickenpox;Australia
Measles;USA
Severe fever with thrombocytopenia syndrome;South Korea
E. coli O157;USA
St. Louis encephalitis;USA
Lumpy skin disease;Syria
Measles;Nil
Ebola virus disease;Liberia, Sierra Leone
COVID-19;Turkey
White-nose syndrome;USA
Aspergillosis;Spain
Wheat & rye mosaic viruses;Nil
Lassa fever;Nigeria
Bacillus cereus biovar anthracis;USA
Nil;Nil
Foot & mouth disease;Russia
Newcastle disease;Australia
Hepatitis E;South Sudan
Foot & mouth disease;Tunisia
Peste des petits ruminants;Mongolia
Dengue;Australia, Japan
African swine fever;Germany
Anthrax;USA
Salmonella;Nil
Hand, foot & mouth disease;Malaysia
Dengue;Uruguay, Puerto Rico
Tularemia;USA
Scrub typhus;Nepal
Brucellosis;China
Cholera;South Africa
Nipah encephalitis;Bangladesh
Avian influenza;Iran
Rabies;France, Indonesia, USA
Rabies;Armenia
Syphilis;Botswana
Zika virus;Nil
Brucellosis;USA
MERS-CoV;Saudi Arabia
Stripe rust;Mexico
Newcastle disease;Australia
West Nile virus;USA
Pertussis;Malaysia, USA, Canada
Avian influenza;Russia
Tuberculosis;Iraq
Ebola hemorrhagic fever;Uganda
Cyclosporiasis;USA
Rabies;USA
Salmonellosis;Australia
Hantavirus pulmonary syndrome;USA
COVID-19;China, Hong Kong
MERS-CoV;Oman
Nil;Germany
Kawasaki disease;Japan
Eastern equine encephalitis;USA
Red tide;USA
Foot & mouth disease;Nil
Hemorrhagic disease;Kenya
E. coli;USA
Ebola;WHO, UNMEER, USA
Measles;Nil
West Nile virus;Nil
St. Louis encephalitis virus;USA
Newcastle disease;UK
Cholera;Micronesia
Foot & mouth disease;South Korea
Anthrax;Bangladesh
Food poisoning;India
Gastroenteritis;Japan
Leishmaniasis, visceral;South Sudan
Smoke inhalation;Indonesia
Avian influenza;Nil
Foot & mouth disease;Argentina
Plague;United States
Chlorhexidine digluconate, blindness;Nigeria
Rabies;Brazil
Classical swine fever;Mongolia
Hendra virus;Australia
Monkeypox;Nil
E. coli EHEC;United States
Hepatitis A;United States
Tungro disease;India
Nil;Nil
Foodborne illness;Uganda
COVID-19;Nil
Brucellosis;United States
Haff disease;Brazil
Dengue/DHF;Nil
Clostridium perfringens foodborne illness;United States
Bovine ephemeral fever;Israel
Bacterial leaf streak;Canada
Corynebacterium;United States
Bacterial wilt;Slovenia
Chikungunya;Pakistan
Cyclosporiasis;United States
Chikungunya;India
Foot and mouth disease;Botswana
BSE;Norway
Candida auris;Nil
Yellow fever;Nigeria
Anthrax;Russia
Porcine reproductive & respiratory syndrome;China
Japanese encephalitis;India
Measles;Zambia
Classical swine fever;Romania
Ebola;Sierra Leone
Undiagnosed deaths, Nipah-like;Bangladesh
Brucellosis;Sweden
Food poisoning;Japan
Hantavirus pulmonary syndrome;Panama
Monkeypox;Democratic Republic of the Congo
Lymphogranuloma venereum;United States
Cholera, diarrhea & dysentery;Yemen
Syphilis;Canada
Avian influenza;Sweden
Leptospirosis;United States
Plague;United States
Undiagnosed disease, bovine;Turkey
Avian influenza, human;China, World Health Organization
Meningitis, viral;Panama
Malaria;United States
Salmonellosis;United States
Avian influenza;Vietnam
Plague, human;United States
Anthrax;Zimbabwe
Novel coronavirus;Eastern Mediterranean, United Kingdom
Newcastle disease;United States
Tetrodotoxin poisoning;Japan
Bacterial crown rot;Australia
Chemical weapons;Iraq, Syria
Salmonellosis;United States
MERS-CoV;Qatar, Saudi Arabia
Avian influenza, human;China
Bluetongue;United Kingdom, France
Elizabethkingia anophelis;United States
Chickenpox;United States
Mycoplasma bovis;New Zealand
E. coli EHEC;United States
Amebic meningoencephalitis, primary;Pakistan
Foot & mouth disease;Vietnam
Dioxin contamination;Europe
Hand, foot & mouth disease;Sri Lanka
Syphilis;United States
Hepatitis A;United States
Herpes B virus;Indonesia
Tomato leaf curl New Delhi virus;India
Methanol poisoning;Turkey
Ebola;Nil
Red tide;United States
Hantavirus;United States
Avian influenza;European Union
Bluetongue;Russia, Germany
Bacillus cereus foodborne illness;Canada
Tobacco streak virus;India
Ballina virus;Australia
Hantavirus;Argentina
MERS-CoV;South Korea, China, Saudi Arabia
Avian influenza;Germany, Vietnam
Newcastle disease;Honduras
Avian influenza;United Kingdom
Respiratory illness;Sri Lanka
Hemorrhagic fever with renal syndrome;Russia
Announcements;Nil
Hantavirus;Chile
Salmonellosis;United States
Hepatitis A;United States
Listeriosis;United States
Enterovirus 71;Taiwan
Syphilis, gonococcal disease;United Kingdom (England)
Japanese encephalitis;India (Uttar Pradesh)
Foodborne illness;Kenya (Baringo County)
Bluetongue;Italy (Sardinia)
Meningitis, meningococcal;United Kingdom
Streptococcus suis;China
Hepatitis A;Czech Republic (Prague, Central Bohemia)
Pleuropneumonia;Africa (Rift Valley)
Plague;USA (Colorado)
Avian influenza;USA (Minnesota)
COVID-19;Hong Kong, China
COVID-19;USA (South Carolina)
Chemical weapons, sarin;Syria
Nil;Nil
Avian influenza;Germany (Brandenburg)
Plague;USA (Idaho)
BSE;Canada (British Columbia)
Avian influenza;Denmark (Nationwide)
Yellow fever;Brazil (Tocantins, Rio Grande do Sul)
Yellow fever;Brazil (Piauí)
Schmallenberg virus;Germany, Belgium
Ebola virus disease;Liberia (Montserrado), Guinea, Sierra Leone
Avian influenza;Nil
Equine infectious anemia;Canada (Alberta), USA (California)
Undiagnosed disease;Sri Lanka (Uttar Pradesh)
Smut;Fiji
Measles;Nil
Rift Valley fever;Sudan
Crimean-Congo hemorrhagic fever;Pakistan (Balochistan)
Hepatitis C;United Kingdom (England, East Lancashire)
Anthrax;USA (Minnesota)
Coenurus cerebralis;Kenya, Tanzania
E. coli EHEC;USA (Tennessee)
Angiostrongylus cantonensis;USA (Hawaii)
Listeriosis;USA (Illinois, Michigan)
Red tide;USA (Texas)
Varicella;Nil
Measles;Australia (Victoria)
MERS-CoV;Saudi Arabia (Najran, Medina, Makkah)
BSE;Brazil (Paraná)
Japanese encephalitis;China (Hong Kong)
Pneumonia;USA (Nevada)
Anthrax;Chile
Influenza;USA
Mass poisoning;Iraq
Hemorrhagic septicemia;Germany (Lower Saxony)
St. Louis encephalitis;USA (Louisiana)
Rabies;Greece (Eastern Macedonia)
E. coli EHEC;USA (Missouri)
Rabies, canine, human;Indonesia, Bali
Malaria;Malaysia, Myanmar
Anthrax, livestock;Mongolia
Mycoplasma gallisepticum;USA, Alabama
COVID-19;masks, Promed-ESP, mRNA vaccine 2nd dose, WHO
Erysipelas, muskox;Canada, Northwest Territories
Leishmaniasis;Kenya
Influenza, avian;Australia
Seal finger;Canada, British Columbia
Ebola hemorrhagic fever;Democratic Republic of the Congo
Lassa fever;West Africa, Togo
Red tide;USA, Florida
Mumps;Canada, British Columbia
Lassa fever;West Africa, Germany, North Rhine-Westphalia
Measles;Nil
Undiagnosed deaths;Uganda, Amolatar, Amuria
Gastroenteritis;Germany, Berlin, norovirus
Rabies;India, Maharashtra
BSE;Nil
Yellow fever;Nigeria
Epizootic hemorrhagic disease;USA, Delaware
Avian influenza;Indonesia
Hepatitis E;France
Rift Valley fever;Niger, Tahoua
Bovine tuberculosis;USA, Michigan
Salmonellosis;Spain, Catalonia
Malaria;India, Gujarat
Blast disease, wheat;Bangladesh, Khulna
Oyster herpesvirus;Netherlands
Dengue/DHF;Nil
Undiagnosed fatalities;Uganda, Bugiri, meningitis
Anthrax, human;United Kingdom, Scotland
Tularemia;USA
Salmonellosis, mung beans;Sweden, Stockholm
West Nile virus;USA, California, Minnesota
Fireblight, pome fruit;Tunisia, Kazakhstan, Kyrgyzstan
Undiagnosed die-off, fish;USA, New York
Salmonellosis;Canada, Ontario
Anthrax, human;USA
